eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.0005,0.08193114386632055,1722016,87366.48656255098,0.466018625,291584,42060,5525,718,91,nan,0.0554361174189963,0.01731727408899286,0.005967310801799027,0.002464612920678124,0.0007458286358542303,nan,0.006163476300510727,0.001027143815877489,0.0001417593846308606,1.915021779767201e-05,2.333008079538319e-06,nan
0.0005,0.08246554943863534,1605580,61241.64518071227,0.443677125,282164,40075,5405,707,72,nan,0.05576857589998207,0.01700302769938334,0.006316632082869037,0.002478515572832328,0.0008987981835685634,nan,0.006206347669012232,0.0010017659271243,0.0001456969817045849,1.987515000037813e-05,1.635378262676572e-06,nan
0.0005,0.08270315920991224,2804488,137655.4688414824,0.7252275,371448,52906,7147,880,117,19,0.05533605244014333,0.01723838850290468,0.006172650477179533,0.00233071240607374,0.001131573624326419,0.0004937817592845381,0.006167802826480013,0.001002745280862238,0.0001454124645521002,1.75401828136126e-05,2.507607618245219e-06,4.594764507779995e-07
0.0005,0.08235240763601452,2311047,56462.26139420117,0.578373083,334167,48014,6367,843,96,11,0.05525995858191133,0.01666509853144405,0.006291607972144643,0.002470047077768331,0.001182861902643328,0.0004828335701028272,0.006108616470769553,0.001010401429130301,0.0001416812167275187,1.981644169155671e-05,2.020082583026335e-06,1.88463848815059e-07
0.0005,0.08176705938804266,1645464,76196.3325199431,0.408365042,284040,41130,5371,697,81,nan,0.05535482824423132,0.01716091786875097,0.005830433154875807,0.002423696377445721,0.0009971837427388594,nan,0.006138763020517671,0.001029733050326043,0.0001404377749657054,1.873194235337316e-05,2.034723684040352e-06,nan
0.0005,0.08200060585181046,1845025,89217.36969653712,0.454416291,300609,43644,5852,787,102,nan,0.05529784744908912,0.01727691154225053,0.005988647967770087,0.00245728643822345,0.0009799124544772921,nan,0.006113518806023312,0.001036509075945906,0.0001476620373871254,2.134278198238986e-05,2.382433499693899e-06,nan
0.0005,0.08189816319460343,1754198,81392.45873369485,0.432724541,293222,42582,5585,794,87,nan,0.05531765387893724,0.01728836216205148,0.006078208849117717,0.002451840090254374,0.0007620982142426284,nan,0.006139358289680073,0.001033987362753792,0.0001424286643286736,2.301757265807658e-05,2.173479457746604e-06,nan
0.0005,0.08142620193683184,1748291,86893.94978652433,0.435588834,290547,41730,5769,714,95,nan,0.05523608644230913,0.01673159114709305,0.006193358676032456,0.002245430095574848,0.001019735575822349,nan,0.006056914617397009,0.0009944706659332017,0.0001519066097550387,1.828710489875651e-05,2.320389601221008e-06,nan
0.0005,0.081964941271188,1646192,65127.16348753071,0.409119459,281872,41124,5417,745,75,nan,0.05507539595100366,0.01691188030894301,0.006153697320193705,0.002805295946291686,0.00101867174475594,nan,0.006036281934920418,0.001027785816533234,0.0001425068398199351,2.155465738079854e-05,1.739135961534146e-06,nan
0.0005,0.08249190336562934,2296679,46607.92700681138,0.5822449159999999,332687,47907,6475,846,99,10,0.05526962607958418,0.01692685880581545,0.006033843991893161,0.0025808712843479,0.001129155357482725,0.000551547846505905,0.006096851251570909,0.001011194184414426,0.0001478283777819675,2.016225597943597e-05,2.148780796533462e-06,1.555713337032076e-07
0.001,0.07934975677773287,261371,19739.79202675879,0.06431974999999999,56667,7988,1136,133,nan,nan,0.05567487339226824,0.01694599935200842,0.005131598407729074,0.001597285625727145,nan,nan,0.006143229162208701,0.0009799462088935275,0.0001574087139291853,1.687161711688785e-05,nan,nan
0.001,0.08175378934668612,427495,14859.0369849089,0.107555209,70967,10358,1468,191,20,nan,0.05482313282082267,0.01748157829507953,0.005943613259654794,0.002447424461377324,0.001058040509751788,nan,0.005927506196927349,0.001008444608252805,0.000160496460671197,2.098427402514364e-05,1.587164813598472e-06,nan
0.001,0.08243726048826139,486661,28470.366898675,0.130267334,76797,11217,1506,165,34,nan,0.05530391512286768,0.01761723995968689,0.005954256678566961,0.002481924039451631,0.001079924687688219,nan,0.00605205111357577,0.001050236156020601,0.0001484570365862457,1.393171313132115e-05,3.041056066938154e-06,nan
0.001,0.07953646452423808,260777,21424.24622300754,0.066660125,56121,8222,1058,139,nan,nan,0.05505479789950685,0.01689122956834843,0.005720921964940251,0.001869515091442546,nan,nan,0.006034346657825646,0.0010360704551723,0.0001363259984414904,1.831132155812611e-05,nan,nan
