eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.0005,0.1008034773390008,261927302,27055779.71141122,65.445692166,10721718,2687730,354217,57451,9972,1742,304,nan,0.1660062502848643,-0.05168291497430177,-0.01059143824087841,-0.002438172454902473,-0.0007058458252508546,-4.359854636697281e-05,0.0002591970958369309,nan,0.0551263410698496,0.02768359975499928,0.003851000463523329,0.0008103188213907069,0.0001941502880659826,4.755756378307886e-05,1.128855635454233e-05,nan
0.0005,0.1003035020520969,278040908,23448789.66928075,69.420105291,11069820,2771762,364281,59696,10251,1881,333,nan,0.1660715092126832,-0.05152810981388917,-0.01048315233316599,-0.002596521662505464,-0.0007498002420243115,-0.0002907000099883532,-0.0001197230990130462,nan,0.05514194523432437,0.02765955752415432,0.003832812040439044,0.0008189511611008536,0.0001994711576972196,4.869099652946533e-05,9.783602115737328e-06,nan
0.0005,0.1007743931257704,292270390,34139568.17230083,73.417669125,11344838,2836238,375508,61148,10751,1880,371,nan,0.1659017993250403,-0.05154773573117411,-0.01048066246910986,-0.002401176422087747,-0.0006410786601601924,1.674317664357101e-05,-7.349609338159043e-05,nan,0.05507504472338964,0.02756147257605864,0.003862472718998392,0.0008200675260159973,0.0002037339585287007,5.046358570299446e-05,1.424414462800401e-05,nan
0.0005,0.1005599846879223,265001173,28276253.21415176,66.4369935,10801605,2706818,356412,58446,10043,1752,310,nan,0.1660562698328652,-0.05173725572791545,-0.01051527967845088,-0.002448805199805713,-0.0005086758787271414,-0.0001397572881613225,-0.0001465113718824319,nan,0.05514971619876445,0.02771543013660232,0.003836284060353623,0.0008164937456209829,0.0001950675167211607,4.752531074189623e-05,1.179777782447844e-05,nan
0.0005,0.1004471796275413,269805733,24317746.89819151,67.50798825,10900357,2735340,359687,59190,10008,1803,319,nan,0.1659831213676713,-0.05174632212784391,-0.01053829963079428,-0.002355417806961635,-0.0007085830203603269,-0.0001603279851341063,-2.699116903570123e-05,nan,0.0550559019806724,0.0277816759912245,0.003850904962996271,0.0008294828473981787,0.000190437543371101,5.164312105315992e-05,1.01461594972978e-05,nan
0.0005,0.1005795299724677,271254398,24372354.12341047,68.62389329200001,10935342,2737858,361597,58769,10155,1814,321,nan,0.1660934362453148,-0.05157407834201921,-0.01064737550560091,-0.002516602635793785,-0.0007161068787543168,5.598105857806323e-06,-6.534101653658896e-05,nan,0.05514485317378053,0.0276723681310185,0.0038495480372447,0.000811429925275785,0.0002027535257109415,4.93130897438638e-05,1.016894341799143e-05,nan
0.0005,0.1006767769971661,269170148,24094716.17455636,68.93417225,10899020,2728155,361587,58674,10110,1793,317,nan,0.1659978808744666,-0.05159425775570437,-0.01041018610208306,-0.002481000789140277,-0.0006625708994000134,8.444791736048257e-05,-0.0002575362483333139,nan,0.05515589221530454,0.02766837965250361,0.003871592925703693,0.0008223671113290295,0.0001918208759026611,5.084211267275691e-05,1.005310378353147e-05,nan
0.0005,0.09993969923655432,284739254,22808752.25830791,73.234363625,11185518,2813145,369938,60279,10616,1934,342,nan,0.1658627477911705,-0.05174744435050041,-0.01077643611914035,-0.002475754506912069,-0.0006232351827852739,-0.000366347488738017,6.616909345994166e-05,nan,0.05493496775213065,0.02774939231129149,0.003845046719863301,0.0008257078541777354,0.0001975106185874464,5.467177830660186e-05,9.516557570732589e-06,nan
0.0005,0.1008233123813482,276331078,30466937.90756918,69.73135658299999,11030374,2763092,364793,59729,10136,1789,340,nan,0.1660290945362827,-0.05165342296064443,-0.01040719825682083,-0.002477125975439714,-0.0005645532019001282,4.831706541930026e-06,-0.0001083134666713274,nan,0.05507303366440369,0.02765782507268566,0.003854778679039987,0.0008262879240410326,0.000190377672547515,4.692824408913194e-05,1.271180314108189e-05,nan
0.0005,0.1004859369058097,285750620,33663672.61510335,72.137881541,11219844,2810723,371947,61006,10521,1857,355,nan,0.1659945245129837,-0.05165959993149606,-0.01039595768622801,-0.002415353205412508,-0.0007613956238210767,-0.0001901918536076995,-8.60893066086353e-05,nan,0.0551185789626429,0.02767148336559875,0.003878854330252502,0.0008359038126516036,0.0001991536928982903,4.920600276202464e-05,1.4045585433865e-05,nan
0.001,0.101245115619935,73311260,8890375.852657197,18.811414792,2840340,709753,94725,15340,2709,462,94,nan,0.166144431420323,-0.05131747791547418,-0.01073196981497788,-0.002600018063474121,-0.0009892559970405884,0.0001525052053548002,0.000586900785224,nan,0.05505776941950796,0.02753215424299041,0.003928798508468374,0.0008158967682106021,0.0002085658236461999,4.717228108359196e-05,1.483742252431999e-05,nan
0.001,0.1003654148669757,68934705,7629682.78948549,17.605825292,2737489,683412,90737,14799,2663,448,83,nan,0.1659463438799392,-0.05133063175968174,-0.01035689878628381,-0.002616292790587346,-0.0008694044921005861,0.0001348715580499409,-0.0005425727423599686,nan,0.05514663753400204,0.02741051537344079,0.003875666348192001,0.0008112876408205561,0.0002108869268611135,4.436125410004706e-05,1.273341297941789e-05,nan
0.001,0.1009951337269286,76371249,10321962.94500285,19.423166,2898305,726998,95860,15672,2741,474,102,nan,0.1662587823153918,-0.05200839288113569,-0.01025544788611811,-0.001988809237051391,-0.0004595814905244067,-0.0001267433953682448,-0.0004246736982653743,nan,0.05530437486274761,0.02784496497441162,0.003872210707918676,0.0008263505235932747,0.0002028777132775078,4.719447696399943e-05,1.722664238650911e-05,nan
0.001,0.1014809364167101,64158902,4842606.102183551,16.378462709,2661926,667074,88042,14155,2502,416,74,nan,0.1662556983166072,-0.05182794666745118,-0.01036147554898026,-0.002178513673160423,-0.0004916073667547455,-0.0001522964819381173,0.0002370778383875762,nan,0.05531477996259827,0.02778257461631989,0.003860703018420498,0.0008139497047692416,0.0001952012418373779,4.206920082276739e-05,8.081974716003962e-06,nan
0.001,0.1001469543760356,127235916,8312020.981289419,33.380562084,3736220,934590,124099,19711,3459,606,100,18,0.165976379863123,-0.05148385560027526,-0.01090850445520721,-0.002320267654075616,-0.0008275146970843787,0.0001258972413403349,-0.0008514549004734543,0.0004362745786881895,0.05515818852202418,0.02766896491911056,0.00393096759532358,0.0007903572442842613,0.0001996480650766586,4.923822155682888e-05,1.049432764655709e-05,1.734022806199537e-06
0.001,0.09993467585897818,74242626,9405967.94952354,19.122027959,2854026,717159,93962,15664,2690,479,95,nan,0.1659851536343957,-0.05175091344787475,-0.009889318272205299,-0.002665881267917433,-0.0007452379443676352,-0.0007563584122224201,-0.0002427684308300189,nan,0.05505447287072734,0.02778826149196982,0.003824926855074882,0.0008500389203148162,0.0002001131988269403,5.020351674176874e-05,1.569791008054851e-05,nan
0.001,0.09997627057784494,68241039,5230631.211701312,17.707492208,2734015,685858,91207,14410,2619,453,81,nan,0.1660155758782376,-0.05181977257838791,-0.01077335242149906,-0.002275611724042897,-0.0006489640383857194,-0.0003122451828803466,-0.0002093593551967806,nan,0.05507176686649032,0.02776244093700107,0.003885457685251121,0.0007889869446651727,0.0002110879590223833,5.092409834117299e-05,8.729561791666214e-06,nan
0.001,0.09997083302670315,69953740,8016182.875517515,18.033933417,2772636,694974,91641,14923,2579,442,88,nan,0.1658067486239458,-0.05124439900096869,-0.01065739165515608,-0.002880725956649694,-0.000482435570796531,-0.0002660103960449242,-0.0003049530176267904,nan,0.05498863088780732,0.02762281024574421,0.00383551111623598,0.000815868015572821,0.0001936490531983393,4.536338355364386e-05,1.337845489633856e-05,nan
0.001,0.1012572314034447,65451818,6710500.247408826,16.837296917,2683138,670117,88628,14558,2619,416,76,nan,0.1661741573679254,-0.05130494985733463,-0.01070474611465141,-0.002860938218582454,-0.000519336720975746,5.210842778062518e-05,0.0004209365192829715,nan,0.05534109596461107,0.02762221272291916,0.003845890686428943,0.0008328495945106285,0.000210458482437763,4.27588738933419e-05,1.119936087860669e-05,nan
0.001,0.1019437271868258,73246986,9398527.380916212,19.265561333,2839330,712901,93767,15247,2738,427,98,nan,0.1661585583316725,-0.05164177838942447,-0.01048345414095516,-0.001964865804053233,-0.0001717829992227538,0.0005300740789544536,-0.0004830238901454495,nan,0.05522919558132892,0.02785177444155102,0.003852578236757131,0.0008130223863224405,0.0002050575835850622,4.1590011447393e-05,1.568549228606178e-05,nan
0.005,0.1019009521516611,708599,97124.54559303918,0.169022458,55271,14202,1897,337,60,nan,nan,nan,0.1651324814437723,-0.05309238239122313,-0.008841470012201931,-0.002640969390337635,0.00134329250165147,nan,nan,nan,0.05344903569098693,0.02844514277698531,0.003993264703182953,0.001024862212292018,0.0002593584319403952,nan,nan,nan
0.005,0.104727331642456,633630,58033.08895317715,0.150351375,52902,13287,1661,295,53,nan,nan,nan,0.1660550926065284,-0.05253489519480222,-0.00770296982450252,-0.001171302721877299,8.14067771096675e-05,nan,nan,nan,0.05581155771372441,0.02828553844961838,0.003449035501436578,0.0007336050658844293,0.0001549697953246559,nan,nan,nan
0.005,0.1011891990151315,686153,86291.47319111675,0.163445333,54721,13745,1852,323,58,nan,nan,nan,0.1654094686535269,-0.04968083505771499,-0.01213542378359258,-0.003894994632008996,0.001490983834921155,nan,nan,nan,0.05425241896450007,0.02773000805486686,0.00394503464812039,0.0008761471603288233,0.0002304301249495747,nan,nan,nan
0.005,0.09847432498465979,713967,103296.2526772262,0.171380583,55399,14065,1852,251,73,nan,nan,nan,0.1648261925242181,-0.052984948344008,-0.01074828559190932,-0.003601907247187804,0.0009832736435468022,nan,nan,nan,0.05378945882913461,0.02755308550900161,0.003899808666052335,0.0006020676038547484,0.0002758391707894312,nan,nan,nan
0.005,0.1015869298471183,607536,66164.29313339505,0.153544167,50328,12939,1761,274,49,nan,nan,nan,0.1642771634850331,-0.05001516517779702,-0.009609147950039072,-0.003892813543824675,0.0008268930337459674,nan,nan,nan,0.05251888753787953,0.02773803704526444,0.004211576146423473,0.0007873893686557718,0.0001766831156093651,nan,nan,nan
0.005,0.102073060191773,564849,62530.14117141705,0.247458875,50097,12768,1703,241,44,nan,nan,nan,0.1673248057262346,-0.05224766536362752,-0.01268225002592441,-0.0003982748813523957,7.644473644270378e-05,nan,nan,nan,0.05578084562925961,0.02904568768545046,0.004106598152770005,0.0006584033899817629,0.0001669785867640917,nan,nan,nan
0.005,0.1014079508808288,681864,79571.93930806643,0.16347775,54952,13876,1741,326,58,nan,nan,nan,0.1674728596218142,-0.05252095119259939,-0.01003923291045542,-0.001649305342915331,-0.001855419295015335,nan,nan,nan,0.05635356170724885,0.02910630277109922,0.003507955291552688,0.0008895544171379051,0.0002124864860822111,nan,nan,nan
0.005,0.1026291460461118,686795,33184.00841592637,0.163824042,55539,13787,1812,327,58,nan,nan,nan,0.1654806845507313,-0.05121720796753081,-0.01010111586471751,-0.001499999422560565,-3.321524981065898e-05,nan,nan,nan,0.05565903951670856,0.02720896809721642,0.003799845594095785,0.001000134699532139,8.861356658813921e-05,nan,nan,nan
0.005,0.1089370070378976,1661754,211826.5491361911,0.42626,85514,21446,2788,507,92,18,nan,nan,0.166609721081428,-0.05174515279140155,-0.008241878529091246,-0.001560169135569824,0.001799912512873702,0.002074573899658487,nan,nan,0.05557375676527532,0.0281473059283479,0.003773427676383482,0.0009997413992996172,0.0002455357941135273,7.070500852365586e-05,nan,nan
0.005,0.1100427033120952,748078,116243.3426409563,0.201018667,57014,13863,1841,327,72,nan,nan,nan,0.1672094688155702,-0.04908799979933805,-0.007947682716691322,-0.0002997620540259797,0.0001686790665803633,nan,nan,nan,0.05492016982662725,0.02605160697331677,0.003539973890041734,0.0008690059939948259,0.0003104126859670911,nan,nan,nan
0.01,0.1027119785123801,163055,21507.83044299225,0.039505667,13375,3350,456,71,14,nan,nan,nan,0.1677763977160179,-0.05163076415852386,-0.01023215011662387,-0.0009973116947968052,-0.002204193233693255,nan,nan,nan,0.05623083079058658,0.0276569949185164,0.004088604841934516,0.0007500518858515493,0.0002297354245139099,nan,nan,nan
0.01,0.1045571084639423,173311,10114.51183017697,0.042150333,13335,3429,455,82,15,nan,nan,nan,0.1628316815767749,-0.05081409786824734,-0.008639704950528501,-0.0006160575895418427,0.001795287295485139,nan,nan,nan,0.05155270653213655,0.02703411047294732,0.003895369313781392,0.001024877703128927,0.0001080379387970196,nan,nan,nan
0.01,0.1086764925225532,169587,18779.53915884527,0.041673167,13739,3409,489,78,14,nan,nan,nan,0.1677083752924939,-0.05263579293159036,-0.01593154425054381,0.002714806126881155,0.006820648285312265,nan,nan,nan,0.05577721505639988,0.02879898852483339,0.004795558916531641,0.0008128997447514097,0.0002005932403209279,nan,nan,nan
0.01,0.1134907651496999,109710,684.9519503001395,0.025979333,11014,2553,327,48,8,nan,nan,nan,0.1669137605269794,-0.05020704911374699,-0.006734689189412731,0.004517064162664431,-0.0009983212367841454,nan,nan,nan,0.0550816689991321,0.02548916089913039,0.003086780404214355,0.0004820702760973196,7.316299405043148e-06,nan,nan,nan
