eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.001,0.1001135902190486,509498,3007.693733606894,0.123448541,152378,16176,1430,162,13,nan,0.1107281151608168,-0.008028417156808191,-0.001818565626182433,-0.0004848321470966526,-0.0002827100116809622,nan,0.02451644262430203,0.002208911824883362,0.0001189760509561277,5.113934084813722e-06,3.212661539849278e-07,nan
0.001,0.1005587785372633,526073,501.3510095555541,0.126749708,161593,16752,1481,137,16,nan,0.1106509232975371,-0.007295747729761135,-0.002266402787144552,-0.0005923648243808741,6.237058101281359e-05,nan,0.02451700471168906,0.002185910290126184,0.0001207745135381947,7.860277920811056e-06,5.355169937572678e-08,nan
0.001,0.09963792293727251,511292,4374.317958299043,0.123650542,153644,15914,1407,162,14,nan,0.1105549841811323,-0.007612056905622171,-0.002407613168028104,-0.0006194020173366673,-0.000277989152872808,nan,0.02452137592289661,0.002119804470893001,0.0001274363070532344,6.098634522686081e-06,4.672418242148092e-07,nan
0.001,0.1008907993303393,510615,666.2803862195772,0.126006792,154871,16372,1448,154,13,nan,0.1112959351644883,-0.007294820976061577,-0.002405786850623913,-0.0005959131416570702,-0.00010861486580641,nan,0.02473623560772783,0.002199791462629454,0.0001098557359090335,5.586135268308523e-06,7.116859498179633e-08,nan
0.001,0.100516158126302,536957,1657.772829026078,0.136839541,158877,16396,1450,173,16,nan,0.1107246036521807,-0.007522663681610308,-0.002055269590695752,-0.0004801845697829612,-0.00015032768378964,nan,0.02452151062571155,0.002082376500103944,0.0001263471110764059,8.017687489471767e-06,1.770746452708906e-07,nan
0.001,0.09960269249178021,511744,4079.905907508939,0.1243795,154552,16553,1464,144,14,nan,0.1101479779096374,-0.007832355663002376,-0.002034029793173748,-0.0006481936409988275,-3.070632068225141e-05,nan,0.02422229752419984,0.002205726209111246,0.0001030169411580667,6.362300874830375e-06,4.357942648482097e-07,nan
0.001,0.1010765445622702,503031,4609.232202071234,0.122135,154343,16234,1435,144,13,nan,0.1107661256175408,-0.007478435381771693,-0.001746497356256494,-0.000511992504961885,4.734418771952033e-05,nan,0.02453973717307294,0.002165199051931247,0.0001040821597789532,5.127719905745688e-06,4.923341382259383e-07,nan
0.005,0.1005130582346928,20881,93.11647932567509,0.005380375,5745,644,100,7,nan,nan,0.1095613808919216,-0.005716433929222474,-0.003157371454500984,-0.0001745172735053487,nan,nan,0.02414905372021068,0.002338977542831634,0.0001112728792720008,1.989668361659724e-06,nan,nan
0.005,0.1022147604368646,20270,193.8842458542504,0.004886709,5718,571,100,7,nan,nan,0.1096723867464344,-0.00586161970280563,-0.0006066695585099917,-0.000989337048254221,nan,nan,0.0244969584663526,0.00194267757595054,0.0001238012635576198,4.142825766116462e-06,nan,nan
0.005,0.1002088584957706,20306,94.46245451438081,0.004947792,5810,628,100,6,nan,nan,0.1097373810922499,-0.008096576400248605,-0.00135282102515622,-7.912517107446151e-05,nan,nan,0.02327311955161694,0.002605901946702341,0.0001039853309811663,2.018428515264547e-06,nan,nan
0.005,0.1013015946335259,20461,386.182446417168,0.005185625,5885,574,100,7,nan,nan,0.1108257550535729,-0.007472070311822799,-0.002528048628369055,0.0004759585201448492,nan,nan,0.0253253007356183,0.00192138009570186,0.0001204068016310311,8.251761675580512e-06,nan,nan
0.005,0.1060410560184325,21913,398.159389955766,0.005317458,6665,594,100,8,nan,nan,0.1151475927693787,-0.00753689489461116,-0.00119738168855921,-0.0003722601677758112,nan,nan,0.02703653512212285,0.001801080858824524,0.000164085596234294,8.507679272559103e-06,nan,nan
0.005,0.09841988041044007,20346,40.83113791256551,0.005053958,5778,637,100,6,nan,nan,0.111336096927438,-0.009858583313246039,-0.002200726353426985,-0.0008569068503248882,nan,nan,0.02548892122205563,0.002677987381460591,0.0001006262973703747,8.724602118069555e-07,nan,nan
0.005,0.1013672976685005,22342,231.2678512303297,0.005436208,6390,682,100,8,nan,nan,0.1133246721772256,-0.009514186691930807,-0.002410012417130226,-3.317539966401985e-05,nan,nan,0.02641052980888426,0.002391618304975032,0.00013560440715126,4.941620752784822e-06,nan,nan
0.005,0.1022066719321556,19982,203.7378677963873,0.004981542,5870,516,100,7,nan,nan,0.1122638436994153,-0.007698387161014885,-0.002500915082629093,0.0001421304763842263,nan,nan,0.02661992250503077,0.001696776249434283,0.0001211254412877094,4.35337324351255e-06,nan,nan
0.005,0.1004574969392516,19701,216.9566748287016,0.004909209,5613,577,100,6,nan,nan,0.1109025551669616,-0.00754639081299059,-0.003618076916686864,0.0007194095019674886,nan,nan,0.02511188059552377,0.002147583141150009,9.960380170823169e-05,4.635826385228666e-06,nan,nan
0.005,0.09076037513159166,20064,86.5587185253366,0.005072,5248,604,100,7,nan,nan,0.1056961758363883,-0.01062695273235602,-0.003781605104227209,-0.0005272428682134379,nan,nan,0.02206736171968249,0.002074570168346484,0.0001276962089227275,1.849545267635398e-06,nan,nan
0.01,0.09516734024858396,10453,10.00299471199373,0.00260675,1661,171,100,2,nan,nan,0.1124594666324787,-0.013995326497325,-0.00226696132098825,-0.001029838565581476,nan,nan,0.02776615913529051,0.002626795147993075,0.0001220813777296736,8.54956812990917e-07,nan,nan
0.01,0.0926359340550976,10391,5.25090562164637,0.002587667,1591,172,100,2,nan,nan,0.1129345425157752,-0.0166961744342744,-0.003649798063292365,4.736403688912981e-05,nan,nan,0.02566697496178764,0.002374726263638909,0.0001344583940488456,4.487953522774676e-07,nan,nan
0.01,0.09558563440627052,9899,4.454521785010115,0.002466,1379,137,100,2,nan,nan,0.1076860002215907,-0.007388966885018041,-0.002870588441050031,-0.001840810489252123,nan,nan,0.02360731855111886,0.001797867339485968,9.672741124438644e-05,3.807283576931723e-07,nan,nan
0.01,0.0989081620398778,10196,23.90881276889779,0.002961,1612,145,100,2,nan,nan,0.1138828421203757,-0.006009309863000394,-0.003171012203052906,-0.005794358014444612,nan,nan,0.02794874650388282,0.001658488418824722,0.0001464455852872713,2.043488270845965e-06,nan,nan
0.01,0.1029782999100222,9858,28.69991892454371,0.002799042,1378,132,100,2,nan,nan,0.1133079362606889,-0.008304610934982987,-0.0003665662264917826,-0.001658459189191933,nan,nan,0.02511474380150176,0.001867820978331376,0.0001143498754014646,2.452984523465274e-06,nan,nan
0.01,0.09929489231405406,10057,0.4859354695717168,0.002655917,1481,144,100,2,nan,nan,0.1112729414313671,-0.009884961016237573,-0.001832750461643273,-0.0002603376394322125,nan,nan,0.02563654039100853,0.002454135152578587,9.054204853177021e-05,4.153294611724076e-08,nan,nan
0.01,0.0918896228742985,10713,53.29819764683862,0.002789625,1497,160,100,3,nan,nan,0.1063032843006144,-0.01026593116361936,-0.003561338190592822,-0.0005863920721037204,nan,nan,0.02210169021343554,0.002099207095340328,0.0001804257674671009,4.555401508276805e-06,nan,nan
0.01,0.09972125369277431,9739,14.3777678442179,0.002530041,1251,133,100,2,nan,nan,0.1035034063617956,-0.001277026874436073,-0.003438709353652912,0.0009335835590677279,nan,nan,0.01973222786854542,0.001651393432326247,0.0001244960392999938,1.228869046514351e-06,nan,nan
0.01,0.1022898225600081,9765,0.6912087170186206,0.002440583,1325,127,100,2,nan,nan,0.1122535021710081,-0.009125514892709331,-0.001031594683238481,0.0001934299649478236,nan,nan,0.02450986223268707,0.001836233367635732,8.272792704872076e-05,5.907766812124963e-08,nan,nan
0.01,0.1098997400543674,10564,32.47700421997153,0.00264475,1548,135,100,3,nan,nan,0.1167228724975103,-0.006249217184953398,-0.000950133665414517,0.0003762184072250406,nan,nan,0.02724152484982101,0.001507793514993835,0.0001802513722148361,2.775812326493294e-06,nan,nan
0.05,0.1065753521152528,7300,4.120442104972898,0.001879875,100,100,100,nan,nan,nan,0.1111638283879082,-0.003180810779247514,-0.00140766549340786,nan,nan,nan,0.02303642501442905,0.001481547476504885,7.055551549611127e-05,nan,nan,nan
0.05,0.08943097032015063,7300,8.584305174143136,0.001918125,100,100,100,nan,nan,nan,0.09951712211408935,-0.007339971684902602,-0.00274618010903612,nan,nan,nan,0.02036419518446406,0.002134539579647155,0.0001469915269545058,nan,nan,nan
0.05,0.1158599326030141,7300,12.99639357239701,0.0019605,100,100,100,nan,nan,nan,0.1248578763104073,-0.006795190582460029,-0.002202753124933208,nan,nan,nan,0.03975460173227954,0.003502410876644198,0.000222540985828716,nan,nan,nan
0.05,0.09632046681922907,7300,3.584293634096629,0.001792917,100,100,100,nan,nan,nan,0.1096757781307519,-0.01329455196862629,-6.075934289651773e-05,nan,nan,nan,0.02367359769488651,0.003360506074128682,6.137489099480531e-05,nan,nan,nan
0.05,0.1069700532179196,7300,6.759681978714538,0.001784833,100,100,100,nan,nan,nan,0.1137195146207104,-0.006274577760627906,-0.0004748836421629281,nan,nan,nan,0.02489194604727784,0.003325425038413333,0.0001157479790875777,nan,nan,nan
0.05,0.09424601636364564,7300,7.879257092358618,0.00187925,100,100,100,nan,nan,nan,0.1076784474960738,-0.01017148440202519,-0.003260946730402951,nan,nan,nan,0.03005944284593131,0.002250402758419291,0.0001349187858280586,nan,nan,nan
0.05,0.1059681190654192,7300,5.838592827614383,0.0018435,100,100,100,nan,nan,nan,0.1224848260014436,-0.0154961520974643,-0.001020554838560088,nan,nan,nan,0.02635087847085352,0.002814710114220904,9.997590458243808e-05,nan,nan,nan
0.05,0.1013635231625634,7366,4.77184097512388,0.001848,166,100,100,nan,nan,nan,0.123731001908147,-0.02086969011344827,-0.001497788632135365,nan,nan,nan,0.08446697190739068,0.003999947309506873,8.170960573842262e-05,nan,nan,nan
0.05,0.1169476050401004,7300,9.079470489885727,0.001859,100,100,100,nan,nan,nan,0.12133871130492,-0.003989658115649919,-0.0004014481491696783,nan,nan,nan,0.03237106404875179,0.001195349622744995,0.000155470385100783,nan,nan,nan
0.05,0.1077652357062562,7300,7.046072223558015,0.001872458,100,100,100,nan,nan,nan,0.1099997979237519,-0.00127891647340654,-0.0009556457440891708,nan,nan,nan,0.02532840438647889,0.002166203034057283,0.0001206519216362674,nan,nan,nan
