eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.0005,0.1007154853958109,295904673,38912441.76338078,38.095826042,11421609,2862671,377694,61370,10450,1916,383,nan,0.1660065892019391,-0.05164192447862147,-0.01056943604075124,-0.002379293602901471,-0.0004669394884144433,0.0001132477290675542,-0.0003467579245070999,nan,0.05518253991173566,0.02772980462176334,0.003860599239952733,0.0008156077657792718,0.0001891693101924698,5.040388278478655e-05,1.623554362225619e-05,nan
0.0005,0.1004334781366019,273503852,27256379.09109003,36.199612334,10975612,2751510,363409,59612,10222,1829,324,nan,0.1659042030441288,-0.05161272100774873,-0.0104872532172162,-0.002492041707860273,-0.0008360902069717817,-9.805905409878604e-05,5.544028636884745e-05,nan,0.05504005530288812,0.02766683966335158,0.00385156938159586,0.0008292043103617328,0.0001946679358096561,5.140217967504707e-05,1.137225297782743e-05,nan
0.0005,0.100607585045106,287019052,33626757.14059696,37.016853667,11237836,2821228,370900,60807,10575,1835,362,nan,0.1659870088629258,-0.05171409072531843,-0.01031872003873328,-0.002528102680985488,-0.000662851212253143,4.569040770979523e-05,-0.0002013495682392511,nan,0.05503564859848129,0.02774810532633115,0.003836392331271029,0.0008227594627000076,0.0001995741912844398,4.884515160721289e-05,1.403018309030792e-05,nan
0.0005,0.1006893392939559,289387167,30005009.86602964,37.493633333,11293903,2829186,373535,61277,10432,1989,352,nan,0.1660502648174104,-0.05173198512400517,-0.01048231675521295,-0.002844634330606257,-0.0002860010098838006,-8.416929850948274e-05,6.818099476316223e-05,nan,0.05509633244208491,0.02769736398343308,0.003856618530439565,0.0008323931908197585,0.0001958325157106794,5.141412388614916e-05,1.251907165138606e-05,nan
0.0005,0.100024128695337,278022138,29334733.24346845,35.598063834,11043282,2764453,366156,59599,10402,1910,327,nan,0.166022247059532,-0.0515162430043911,-0.01067602953157086,-0.002555224820682475,-0.0008607704526417144,-0.0004586870790822254,6.883652417335709e-05,nan,0.05512753561089018,0.02763767314965675,0.003878712066768424,0.0008217721589837507,0.0002002697716131867,5.379543992174179e-05,1.223941031811009e-05,nan
0.0005,0.1009277044568333,280864980,32407599.6019227,36.837104583,11104820,2781308,368363,59316,10409,1846,345,nan,0.1659969237841937,-0.05144915444736374,-0.01052668418570952,-0.002354018036462286,-0.0005030485048284928,-0.0003078947222709389,7.158056927463522e-05,nan,0.05507325370354209,0.02763879798565607,0.003878886623169116,0.0008034188041059873,0.0001982680176763697,4.861023865213982e-05,1.352151068362858e-05,nan
0.0005,0.1010646075305135,291703887,36168637.98439355,37.829744292,11348375,2844263,374302,61260,10721,1849,373,nan,0.1661486948995102,-0.05166626690068828,-0.01050549535138153,-0.002451103987398349,-0.000613848952937609,-0.000144782313025087,0.0002974101364341645,nan,0.05522570650930219,0.02774834937017132,0.003839574459441142,0.0008241133419727097,0.0002012783246851803,4.815228342173316e-05,1.509073892931141e-05,nan
0.0005,0.1003583888390284,259935942,20638068.53471322,33.247180125,10713454,2688771,354989,57769,10066,1695,300,nan,0.1660798973316509,-0.05186330807757366,-0.01057235737897383,-0.002494924873873988,-0.0004993720299339705,-0.0001538744309561838,-0.0001376717013108853,nan,0.05514082749391874,0.02780528955707059,0.003874037609677619,0.00081464452177989,0.0001930557770940294,4.385781296620228e-05,8.610877313018501e-06,nan
0.0005,0.1007549955504148,294347524,35067602.96193273,37.874345958,11382972,2850465,375533,61153,10692,1954,370,nan,0.1659698368923215,-0.05165497943388123,-0.01043015135030825,-0.002543906629593315,-0.0005881129086304027,-0.0002621408097248123,0.0002644497902313244,nan,0.05508392309169511,0.02762622206729358,0.0038350900502701,0.0008147971123868351,0.0001983809935403025,5.257794418233126e-05,1.463135110046494e-05,nan
0.0005,0.1011181940204795,603615875,46428454.74493661,78.82774083299999,16313619,4079510,539171,88848,14814,2698,514,91,0.1660624462732345,-0.05147205258030515,-0.01053786710127949,-0.002440918772419354,-0.0005725689631896827,8.28925222391947e-05,-0.000241027605524469,0.0002372902477239489,0.05516206863419668,0.02763673266350612,0.003854771478243159,0.0008288004023674496,0.0001935722215413925,5.004151377663311e-05,1.428130253425979e-05,2.421432752803104e-06
0.001,0.101404049660497,65506738,5433757.345714146,8.388515249999999,2688154,671539,88662,14661,2631,422,75,nan,0.166015080956231,-0.05148562967578749,-0.01028681124107172,-0.002295513735193011,-0.0006244017497232467,0.0004334270750618078,-0.0003521019690203118,nan,0.05517454149029389,0.02769034516971479,0.003880967539840489,0.0008639420407211231,0.0002118673821560214,4.647319738545736e-05,9.068565263063799e-06,nan
0.001,0.1013356969671406,62118337,5126414.203108819,7.944061583,2609889,655396,86391,13844,2416,401,71,nan,0.1661167493317742,-0.05135844561656031,-0.01064513704530397,-0.002522334206946725,-0.0008332517856287834,-1.934306154676316e-05,0.0005974593513528808,nan,0.0551245329707856,0.02763818303091967,0.003877494635999536,0.0007987430651546145,0.0001873887865247016,4.44764322879456e-05,8.555630810981597e-06,nan
0.001,0.0992212020733361,78904749,3791451.956481318,10.290688083,2944269,740396,98109,16072,2781,555,99,nan,0.1660320118805238,-0.05158404338481343,-0.01037653604949379,-0.003069318210436443,-0.001270014906491985,-0.0001155022991170347,-0.0003953949568349923,nan,0.05515843293776758,0.02777030399393972,0.003897728479092091,0.0008341336278083825,0.0002000670026478477,6.100629263134552e-05,6.327671134641526e-06,nan
0.001,0.09989744986949962,63741582,6369211.371683098,8.156155125,2643990,662383,87508,14427,2356,428,73,nan,0.1658051269389262,-0.05152201883374483,-0.01078133848891366,-0.002425879127122618,-0.0007294957755273924,-0.0005023335331042402,5.338868898617331e-05,nan,0.05499861149526238,0.02764228193820782,0.003854824972628071,0.0008351453897170753,0.000178526695315064,4.634369636216025e-05,1.06297733453103e-05,nan
0.001,0.1018545357178066,68843763,3486017.167985287,8.863053875,2754203,689635,90597,14845,2589,460,82,nan,0.1662407058930193,-0.05160115234576547,-0.01044065855483151,-0.00238669067111653,-0.0003913198321752575,0.0002347568886674984,0.0001988943400085794,nan,0.05525776925470741,0.02767537512213926,0.003831988745198378,0.0008135192080452252,0.0001961111345349547,5.227963054444226e-05,5.817921593604136e-06,nan
0.001,0.09997037495104495,74193642,8034861.73675003,9.534259875,2858194,718075,94665,15578,2699,516,90,nan,0.1659172738274711,-0.05186187351397167,-0.01045684644632487,-0.002678876781008577,-0.0007253621902665636,-0.0007702164826592668,0.0005462765378047719,nan,0.05509499857419279,0.02781879620601709,0.003867523654430759,0.0008393968522153903,0.0002023425852350999,5.835362782582916e-05,1.340962862408339e-05,nan
0.001,0.101496326226954,63852784,6359778.939535897,8.118796416,2646752,663762,87758,14402,2507,412,73,nan,0.1661338803663119,-0.05160709234205535,-0.01029906188128084,-0.00260127955484642,-0.00053485755829178,-2.809939424448236e-05,0.000432836591360983,nan,0.05513507102741708,0.02774146216677934,0.003882935575356466,0.0008360955834337032,0.0002025997283929286,4.297354521538073e-05,1.061403126831384e-05,nan
0.001,0.09992798047820987,69708279,8469691.672902459,8.875086375,2772343,695112,91169,14869,2541,449,87,nan,0.166053170590538,-0.05162235826932168,-0.01024701297024109,-0.002673031350911069,-0.001067603288807725,-0.0003070624449622134,-0.000208121788084358,nan,0.05526464413734063,0.02779192058738185,0.003823696994157676,0.000813449777611183,0.000189667859840247,4.708171672370979e-05,1.413532971882263e-05,nan
0.001,0.1018449888486512,66342844,5088280.984273272,8.436218125,2698116,678031,90111,14416,2628,431,77,nan,0.1659651910484682,-0.05155071419302545,-0.01078596857071502,-0.002315484732457887,-0.000218840213889144,0.0004390906353310677,0.0003117148749393558,nan,0.05516095553473809,0.02771482134183892,0.003949122410197812,0.0008056927312929922,0.0002011770444008212,4.638828129656773e-05,8.491989105675486e-06,nan
0.001,0.1008166856566573,71707568,8335855.638893327,9.109669374999999,2805888,704966,93108,15528,2665,429,93,nan,0.1658358869511732,-0.051697492246971,-0.0105139951168372,-0.002405718129060734,-0.000383521728123289,-0.0001422214998515618,0.0001237474263278217,nan,0.05508609453720707,0.02778920349774041,0.003872570196702544,0.0008576172085912976,0.0002020448590044357,4.309610743357934e-05,1.391196663288749e-05,nan
0.005,0.1029715676924521,579909,35122.73742655427,0.070051583,51197,12977,1623,259,46,nan,nan,nan,0.1668098233706783,-0.05264376018983821,-0.01033917088639192,-0.0008352941251553174,-2.003047684082104e-05,nan,nan,nan,0.05652986518763584,0.02825687306484781,0.003424465359776105,0.0008515585127454781,9.379068956033504e-05,nan,nan,nan
0.005,0.1060234242860925,694627,86261.15115124798,0.08411716700000001,55691,13699,1799,345,58,nan,nan,nan,0.16724682416864,-0.05149236907543547,-0.009578092856336923,-3.769422686770155e-05,-0.0001152437239074047,nan,nan,nan,0.05645962118261861,0.02726836031610624,0.003745914330947472,0.001027227298131607,0.0002303491538967314,nan,nan,nan
0.005,0.1010108072516199,584814,78117.42114103358,0.070399875,50390,12883,1628,239,50,nan,nan,nan,0.1655101162654716,-0.05115844671247668,-0.009049710047706943,-0.001506019568587837,-0.002785132685080298,nan,nan,nan,0.05447492391282872,0.0284720524831328,0.00363037999467858,0.0006309771135171716,0.000208602385016646,nan,nan,nan
0.005,0.0956918412363659,590961,61389.80392044825,0.070775084,51153,13052,1691,263,47,nan,nan,nan,0.1658625072978539,-0.05132637148340676,-0.01199540592697921,-0.003627767723053839,-0.003221120928048197,nan,nan,nan,0.05544155370260841,0.02835858742688469,0.003817115232078478,0.0006968634621892026,0.0001639334648591333,nan,nan,nan
0.005,0.09938399375588645,640246,86494.03651355936,0.077399541,53630,13191,1837,270,55,nan,nan,nan,0.1672731415155124,-0.05230703079266465,-0.0120471651293593,-0.002183206596303281,-0.00135174524129874,nan,nan,nan,0.05628702956807047,0.02723370227431645,0.004248737629583814,0.0007223736927256113,0.000230971043883677,nan,nan,nan
0.005,0.1030700231390802,739861,121834.9117376106,0.090283667,57677,14377,1798,315,71,nan,nan,nan,0.1667175059449946,-0.05216509630102144,-0.01084625205199569,-0.001395130957282916,0.0007589965043856318,nan,nan,nan,0.05610284070564541,0.02802712371494701,0.003307787254476609,0.0008591266300514284,0.0003253442419825108,nan,nan,nan
0.005,0.1039906374960986,559273,37693.20662095438,0.067723166,49529,12438,1634,245,44,nan,nan,nan,0.1668139775255217,-0.05044149682647201,-0.01013094553718619,-0.001070836475883041,-0.001180061189881903,nan,nan,nan,0.05613054387663301,0.02855548568507073,0.003823098171874661,0.0006798053144532122,0.0001006547923012027,nan,nan,nan
0.005,0.1034623373524049,537544,57009.1117765135,0.06652116600000001,49240,11950,1624,236,41,nan,nan,nan,0.1671280645784042,-0.0531767538550512,-0.007507861594258826,-0.003161090090854833,0.0001799783141654952,nan,nan,nan,0.05694862301784945,0.02679423986002413,0.003953986079865601,0.0006647920256819594,0.0001522353978223497,nan,nan,nan
0.005,0.1018169919190254,594033,71908.48601254268,0.08120266700000001,51033,12379,1721,260,49,nan,nan,nan,0.1656107637486578,-0.05138037063419727,-0.009733114610434863,-0.001881178510389085,-0.0007991080746111755,nan,nan,nan,0.05536931903541805,0.02599821056212987,0.004054630456724551,0.0007281257475985214,0.0001920222335306096,nan,nan,nan
0.005,0.1079815791804146,693597,90417.6044791207,0.093451625,56077,13962,1800,330,59,nan,nan,nan,0.1677888333380924,-0.0521340602861725,-0.007713391599244907,-0.001193494782765322,0.001233692510504912,nan,nan,nan,0.05613581413657305,0.02773021486460848,0.003473902366706038,0.0009117532281724517,0.0002414484204206384,nan,nan,nan
0.01,0.1032070076013038,162471,21173.63653613102,0.019872,13255,3212,442,66,15,nan,nan,nan,0.1665255970443187,-0.05170182830459515,-0.006378064488441954,-0.004852438397454099,-0.0003862582525236729,nan,nan,nan,0.05580056052681055,0.02613278539475258,0.003998303682041227,0.0006497335742884781,0.0002261657395442322,nan,nan,nan
0.01,0.1047097201912167,116095,2837.411244112448,0.014200041,11463,2751,347,46,9,nan,nan,nan,0.1679466415700114,-0.05395768967664957,-0.009089072126025173,-0.001268843624113617,0.001078684047993605,nan,nan,nan,0.05812154767946556,0.02758629344533091,0.003412994310073199,0.0004537701112021296,3.030774667926136e-05,nan,nan,nan
0.01,0.1025466862819219,207667,13860.09178019913,0.025414375,15075,3746,469,107,19,nan,nan,nan,0.1648895617172543,-0.04780103009961195,-0.01122879284347333,-0.002554303628185555,-0.0007587488640615153,nan,nan,nan,0.05433965782473135,0.02747941559022633,0.003033709089826754,0.001403575493796144,0.0001480462698162694,nan,nan,nan
0.01,0.08989971484270962,213569,13315.76797069084,0.026134834,14857,3719,496,116,19,nan,nan,nan,0.16319813381363,-0.0510285417899697,-0.006527784565530403,-0.01285833936308995,-0.00288375325233028,nan,nan,nan,0.05210120873715463,0.02833905218698095,0.003660451580140365,0.001855319663070314,0.0001422320868477979,nan,nan,nan
0.01,0.09899421023076821,170715,7578.259743176174,0.020526583,14019,3419,493,79,14,nan,nan,nan,0.1665950178255897,-0.05832393191887593,-0.01023048511988978,-0.001383853623407801,0.00233746306735204,nan,nan,nan,0.05759534135530028,0.02907190512881964,0.004168590929981755,0.0008732297317975206,8.094701712429155e-05,nan,nan,nan
0.01,0.09919778169374148,179067,16411.61674410265,0.021935458,14027,3726,489,83,15,nan,nan,nan,0.1666832046760723,-0.05296453026085679,-0.01023912979655746,-0.004132152484940312,-0.0001496104399762188,nan,nan,nan,0.05425402295211167,0.02982053421359558,0.004497503833678618,0.0008013923810426042,0.0001753003283924658,nan,nan,nan
0.01,0.1056213742723601,183941,16040.42281469778,0.02233275,13821,3441,516,86,16,nan,nan,nan,0.1633320848423684,-0.04659208059434908,-0.009399005235049928,-0.005263319828085315,0.003543695087475971,nan,nan,nan,0.05281504263331136,0.02615895293242934,0.004363315205500762,0.0009449984051972995,0.0001713354284842745,nan,nan,nan
0.01,0.09513261101071789,196645,34720.01167808411,0.024209,14701,3759,477,77,20,nan,nan,nan,0.1653203162594641,-0.05397208231606122,-0.010665708852967,-0.001295068835870718,-0.004254845243847265,nan,nan,nan,0.05561872943263747,0.02874348218753741,0.003648656110565548,0.0007417950493408052,0.0003708610518915201,nan,nan,nan
0.01,0.09818370520430465,173982,16527.72608903108,0.021517541,13630,3396,425,63,18,nan,nan,nan,0.1664801395514387,-0.05028643967580487,-0.009007623154296812,-0.003992453134811213,-0.005009918382221149,nan,nan,nan,0.0552124900122606,0.02788136943229803,0.003093423760651436,0.0007173893149859,0.0001765405478426733,nan,nan,nan
