run_index,eps,wall_time_s,alpha,beta,gamma,N0,mlmc_estimate,mlmc_cost,std_mc_cost,L_used,Nl_list,Yl_list,Vl_list
0,0.001,32.494531917,1,2,3,100,0.1015941842600417,126018702,6342278.277670903,7,"3711230;932266;123097;20184;3393;573;100;18","0.1661148316913803;-0.05162972702449297;-0.01065788252705153;-0.002614151225659641;-0.0006748040762417214;-3.219347406661966e-05;0.0009566424231568137;0.0001314684730170764","0.05506934643981112;0.02780898586646144;0.003901865758362298;0.000827658909881373;0.0001973941303483045;4.374648289779669e-05;9.617103354917016e-06;1.323102432188427e-06"
1,0.001,17.164243875,1,2,3,100,0.101911843355411,67752620,7186394.118832189,6,"2725772;684996;90396;14587;2598;432;82","0.1659972029639603;-0.05153396628057035;-0.01045533352098346;-0.002098039615986811;-0.000304268255835531;0.0001794166178026995;0.0001268314470241443","0.05492111943210047;0.02776346086457454;0.003872242077604192;0.0008058707544303809;0.0002059744790595681;4.461106947791374e-05;1.199359484172225e-05"
2,0.001,18.681019916,1,2,3,100,0.1007939667757774,72695198,6314436.480182771,6,"2826438;709995;94094;14895;2643;500;89","0.1659472663901636;-0.05171314198903764;-0.01023015105504212;-0.002457400692840631;-0.001118561567290367;-1.848119169526381e-06;0.000367803808994122","0.05506589532095359;0.02778579075639202;0.003887447021071468;0.0008080162243205096;0.0001977653459639482;5.379164213007046e-05;1.053835783910634e-05"
3,0.001,36.200842209,1,2,3,100,0.1010597979196437,140510236,8920021.334928185,7,"3922604;982062;130144;21528;3432;621;118;21","0.166053548039474;-0.05145083634948305;-0.01069216194902082;-0.002268742633514356;-0.0008524302608401095;0.0004424378199347241;-0.0006267728626894658;0.0004547561157827645","0.05504107954965821;0.02769147311650328;0.003897336057307378;0.0008290972042815036;0.0001708210387597881;4.166102329407205e-05;1.124419940920825e-05;1.860861571616544e-06"
4,0.001,15.298481583,1,2,3,100,0.09981345561375914,60447037,4508614.19189431,6,"2572837;643019;85595;14001;2394;380;68","0.1657782193689182;-0.05135736184991174;-0.01080216508612458;-0.002723510335700024;-0.0005617990787932163;-0.0006282632437896903;0.000108335839160169","0.05494353743930754;0.02752480794286699;0.003868451858067135;0.0008496911249079891;0.0001887970301199239;3.890669933800363e-05;7.524565313432405e-06"
