eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Yl_0,Yl_1,Yl_2,Yl_3,Vl_0,Vl_1,Vl_2,Vl_3
0.01,0.090648,30513,64751.5,0.00214508,3009,750,136,25,nan,nan,nan,nan,0.0836723,0.013968,-0.00399044,-0.00300181,nan,nan,nan,nan,0.015381,0.00735943,0.00198947,0.000456193,nan,nan,nan,nan
0.05,0.0926231,7300,323.204,0.0003915,100,100,100,nan,nan,nan,nan,nan,0.0882893,0.0098993,-0.00556548,nan,nan,nan,nan,nan,0.0239548,0.0061681,0.00195432,nan,nan,nan,nan,nan
0.001,0.0836077,6.10253e+07,2.65287e+10,1.16113,1.28892e+06,329317,56224,9075,1568,303,52,9,0.0831889,0.0109426,-0.00233508,-0.00367253,-0.00265446,-0.00153224,-0.000378511,4.90961e-05,0.0138831,0.00726016,0.00168436,0.000346012,8.47643e-05,2.40815e-05,4.85908e-06,3.44926e-07
0.005,0.0799304,1.81168e+06,1.32643e+08,0.052432,42619,10756,1841,329,45,13,3,nan,0.0840174,0.0141304,-0.00570355,-0.00121324,-0.00594925,-0.00421335,-0.00113794,nan,0.0142977,0.00726277,0.00168704,0.000401177,5.83315e-05,4.41029e-05,1.10333e-06,nan
