eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.00025,0.0829863,1.61013e+07,4.23227e+11,0.99987,1.61787e+06,237055,32480,4204,528,61,8,1,0.0553806,0.0171467,0.00602637,0.00246527,0.00118519,0.000446703,0.000165657,0.000169823,0.00612836,0.00100873,0.00014531,1.86082e-05,2.23811e-06,2.35169e-07,2.04385e-08,5.70333e-26
0.0005,0.0833426,3.60786e+06,1.32258e+10,0.218879,382488,55956,7546,1026,128,14,3,nan,0.0555384,0.0172886,0.00625665,0.002506,0.00122382,0.000441968,8.71718e-05,nan,0.00619935,0.00101686,0.000141609,2.02659e-05,2.39241e-06,2.15574e-07,3.42831e-08,nan
0.001,0.0841826,672142,4.13306e+08,0.038352,86726,12657,1669,249,29,4,nan,nan,0.055717,0.0174272,0.00675091,0.00241728,0.00148057,0.000389623,nan,nan,0.00632333,0.00103193,0.000137443,2.34071e-05,2.38836e-06,3.25933e-07,nan,nan
0.005,0.0855688,15846,258254,0.00233808,2382,371,100,8,nan,nan,nan,nan,0.0561148,0.0186134,0.00802687,0.00281374,nan,nan,nan,nan,0.00665161,0.00120964,0.000109546,2.29966e-05,nan,nan,nan,nan
0.01,0.0868977,8874,64563.6,0.00105112,650,100,100,2,nan,nan,nan,nan,0.0598734,0.0194025,0.00802687,-0.000405085,nan,nan,nan,nan,0.00810648,0.00121428,0.000109546,1.82043e-05,nan,nan,nan,nan
