eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.001,0.08242876138060873,580623,15512.5640107211,0.163299307,82679,11891,1598,203,24,3,nan,nan,0.05526650337301831,0.01709659656053209,0.005917243672248371,0.002738891178668473,0.001038156732267698,0.0003713698638737953,nan,nan,0.006225183212633067,0.001029358511558166,0.0001488369631999834,1.91403307051408e-05,1.36081400553967e-06,2.071158643851785e-07,nan,nan
0.001,0.08197998679827133,853910,20512.75204934616,0.238448685,100862,14763,1953,244,46,6,nan,nan,0.05484640849093956,0.01711368728638967,0.006044390741923627,0.002287788308441789,0.001242698688033457,0.0004450132825432167,nan,nan,0.006080605091215022,0.001025382192626588,0.0001484325036384963,1.836584999288706e-05,4.589900058072971e-06,2.738758317891821e-07,nan,nan
0.001,0.08209619082829671,760263,14725.25877879715,0.213890753,94999,13718,1784,222,40,5,nan,nan,0.05505358739452466,0.01728770567186567,0.005752946167249176,0.002327207343770219,0.001227567346135954,0.0004471769047510114,nan,nan,0.006066102078988033,0.001020296915197612,0.0001406868643726297,1.853968236911975e-05,4.004620918910928e-06,1.966041653822152e-07,nan,nan
0.0005,0.08223217485027663,3435782,55510.64484903877,0.984047188,395902,57081,7683,917,140,16,2,nan,0.05534955893559827,0.01707954582172404,0.005791004015911419,0.002444421503161653,0.0011137203869948,0.0003223779651675273,0.0001315462217189312,nan,0.006148801634591665,0.001019580916938136,0.0001482742310274779,1.687286263234453e-05,3.126299063759209e-06,1.983075415050732e-07,2.316085691631596e-08,nan
0.0005,0.08279455734223758,3416389,2441.252972243248,0.975428481,404693,58622,7762,996,119,16,2,nan,0.05545017078703251,0.01683846172497915,0.006140790452838767,0.002319748714658174,0.001258303304866287,0.0004445227706999814,0.0003425595871626983,nan,0.006107955213918898,0.001028501886128709,0.0001412009881479545,1.937390237123382e-05,2.181244636950164e-06,2.666366626911285e-07,1.018570599214287e-09,nan
0.0005,0.08314256437415411,4136135,21649.80405085652,1.190967548,443351,63534,8550,1103,130,23,3,nan,0.05533213393872492,0.01699744707664565,0.006112205273109808,0.002627524763313693,0.001204243315036787,0.0005927734174369651,0.0002762365898862917,nan,0.006081498233750759,0.001007046333413988,0.0001463817069358375,1.915912531798927e-05,2.437341194428119e-06,4.563399909742353e-07,9.033006466629942e-09,nan
0.0005,0.08219015134776207,3977786,172951.4882107978,1.14109343,437874,63281,8305,1071,141,18,3,nan,0.05523397622673992,0.01689933607420109,0.006070272122128051,0.002324701184750614,0.001035930140614618,0.0005860531406689733,3.988245865880572e-05,nan,0.006081520400641124,0.001017321906847423,0.0001403954900818999,1.871178837517615e-05,2.55197354349644e-06,3.023630275888743e-07,7.216101853631336e-08,nan
0.0005,0.08299685004042354,5576282,0,1.675965031,407498,58370,8002,983,140,15,2,1,0.05517759002405851,0.01678930252917517,0.006085949177690764,0.002681651540309161,0.001446113811806954,0.0005692557213694704,0.0001332211791113605,0.0001137660569021301,0.006087888147734024,0.001004115671559888,0.0001500567291872647,1.813682828311198e-05,2.779620276552661e-06,2.478176046396747e-07,3.446320200772202e-09,0
0.0003,0.08250529657608643,11827944,0,3.432048524,1132280,163390,21824,2833,373,41,6,1,0.05527825966447664,0.01708460110447113,0.006049925385006341,0.002401516514591301,0.0009474586400808591,0.0004616630389230672,0.0001244524647419249,0.0001574197637951649,0.00611073975011002,0.001014330901601818,0.0001444015834433458,1.943956195242477e-05,2.643072447311903e-06,2.503131253370443e-07,3.722754261739372e-09,0
0.0003,0.08255284237756472,12943875,0,3.756243549,1234067,178326,23883,3083,376,52,7,1,0.05524467653007232,0.0170601457162679,0.006169873159462604,0.002478836579620285,0.000929322031250964,0.0004256378630707281,0.0001674691400725557,7.688135774736038e-05,0.006092425640051828,0.001020337022852344,0.0001454187238760488,1.938657860064779e-05,2.366573297651853e-06,3.32219823389898e-07,1.950032337711534e-08,0
0.0003,0.08304135707190033,12276806,0,3.561105443,1245742,179027,24246,3149,379,45,5,1,0.05535466505537676,0.01696267965057155,0.00612400982240217,0.002492943027422059,0.001007612878399129,0.0006158274311937699,0.0002962269225527191,0.0001873922839821587,0.006105984846557101,0.001008875548014017,0.0001476796791664103,1.988652245329081e-05,2.356958971949811e-06,2.516881388145794e-07,2.545350612915372e-08,0
0.0003,0.0830498596851782,11841362,0,3.431651639,1176266,170417,22940,2932,386,41,5,1,0.05533637318033737,0.01717398194632669,0.006140396653927049,0.00244663787711403,0.001173306948652541,0.0003688941968892008,0.000266280726704532,0.0001439881552267874,0.00608461062719848,0.001022863796233751,0.0001482000161829493,1.931221897701045e-05,2.645680943047584e-06,2.345164781579195e-07,1.402325433524906e-08,0
0.0003,0.08312704216004187,13904614,0,4.032531852,1340094,194029,25891,3408,418,60,7,1,0.0553403591386912,0.0170219561810321,0.006041644286042857,0.002551240116005973,0.001126252639849629,0.0005651123452263718,0.0003796783396882744,0.0001007991135054676,0.006136156373661386,0.001028429302130606,0.0001477827618461767,2.038199779856363e-05,2.432513522823939e-06,3.933867635585246e-07,3.323924482035444e-08,0
