eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Nl_6,Nl_7,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Yl_6,Yl_7,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5,Vl_6,Vl_7
0.001,0.1004461230230021,69899530,7663508.49226738,19.661092716,2767026,693371,91794,14890,2492,412,93,nan,0.165895349429063,-0.05152825693260005,-0.01041133910244504,-0.002436526458153712,-0.0006726092388934199,-0.0001390734082957657,-0.0002614212656729513,nan,0.0549520860201469,0.02760626730877552,0.003859685444047014,0.0008183299147871622,0.0001891105332162044,4.08224250707113e-05,1.278986573829725e-05,nan
0.001,0.1005586763618776,74526733,7709014.273815271,20.815922709,2863189,715599,94365,15295,2584,522,93,nan,0.1659005050043328,-0.05172233026391033,-0.009837158446016406,-0.002465679775941306,-0.0005575568283938111,-0.0005739467369906902,-0.0001851565912026632,nan,0.05506188249072647,0.02759333129989159,0.003820612265027355,0.0008009818825315223,0.0001828662429398448,5.553800892618115e-05,1.286581174095401e-05,nan
0.001,0.1013459038090678,70255966,4603574.798251427,19.513323672,2780078,693910,91988,15280,2707,469,83,nan,0.1659622695159305,-0.05179120822486821,-0.01066908334511929,-0.002423117682300691,-0.0005465918625785201,0.0002911192074620197,0.0005225162005420107,nan,0.05506869523022175,0.0275718737086642,0.00389351316222259,0.0008253297659083566,0.000213566652649194,4.856001797853216e-05,7.683047998870846e-06,nan
0.001,0.09958467644127263,78095689,9808197.694995418,21.788422826,2922009,729414,96708,15874,2737,545,99,nan,0.1662026244023843,-0.05157392104238761,-0.01077191568725417,-0.002280418938555929,-0.001288270962041453,-0.0002231506079099526,-0.0004802707229625998,nan,0.05532864601301964,0.02758891308022043,0.003877361942981641,0.0008369329896035574,0.0001986770665973115,5.53573203804038e-05,1.636920371136077e-05,nan
0.001,0.09954681681093716,67640143,7113072.997239193,18.857319142,2725415,684421,89652,14662,2446,464,80,nan,0.1657024547011695,-0.05180248144355273,-0.01065646303992038,-0.002413357238384408,-0.000807506177639991,-0.0004478274589052556,-2.800253182957699e-05,nan,0.05498551078455777,0.02771048673290106,0.003814936231438557,0.0008167612367048061,0.0001841275363450488,5.07110091650361e-05,1.187122695997435e-05,nan
0.001,0.1014324363814039,152346404,14524949.45361676,43.61987663,4100460,1023727,136545,22431,3800,670,130,23,0.166078297577017,-0.05116226326595962,-0.01088953790036233,-0.002545192367833961,-0.0006147140438003878,-0.0001806327598634253,0.0006573194849198073,8.915965728679866e-05,0.05523166340856193,0.02757240351635025,0.003912583933295245,0.0008347562494242461,0.00018933357112827,4.954094754512807e-05,1.294658953904041e-05,3.030140764582122e-06
0.001,0.1008109729446631,69121054,7889158.721336502,19.354097813,2753862,690139,91264,14792,2500,447,86,nan,0.165796418838193,-0.05122726828813901,-0.01045104546141958,-0.002552813216051416,-0.0006181830190571033,-0.0002074875677218193,7.135165885902963e-05,nan,0.05504635648537531,0.02764279444952028,0.003872019789904973,0.0008129264680253823,0.0001853400258292772,4.739012670035503e-05,1.316646036679178e-05,nan
0.001,0.09998488005061486,69598979,7109102.899751462,19.35050153,2759811,694464,90810,14967,2632,466,83,nan,0.1659767325027223,-0.05167214899354627,-0.01068423734160622,-0.002772096223204774,-0.0008977269494795312,-0.0004102789810385843,0.000444636036767954,nan,0.0550120453592202,0.02775527440218683,0.003873849276423449,0.000819000236632411,0.0002092499417741512,4.962969628830809e-05,1.186460114180148e-05,nan
0.001,0.1011593738746754,73360810,6878946.516348331,20.439915965,2836714,710232,94056,15704,2582,507,90,nan,0.1658608653828327,-0.05144613219509536,-0.01051650400837262,-0.002371269908263046,-0.0004432020503552075,-0.0002391252310398202,0.0003147418849687147,nan,0.05497134984127743,0.02750920878440469,0.003870558860419053,0.0008287124688408004,0.0001935786400458949,5.063074561182688e-05,1.148048605332623e-05,nan
0.001,0.1002767638059202,66250867,7699981.073140159,18.550021691,2696923,675379,89288,14511,2508,388,84,nan,0.1657544571021817,-0.05166173171804059,-0.01093818799030876,-0.00289922925035205,-0.0002403572382710927,-0.0001174818021476613,0.0003792947028586411,nan,0.05495530077724989,0.02756372602071424,0.00385559913200749,0.0008228454460263646,0.0001977861619018467,3.674355918804568e-05,1.285073595367742e-05,nan
