eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.01,0.4959792862804018,914419,206692.3127180759,2.382735466,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.388689034,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.480563735,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.461509641,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.481265049,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.01,0.4959792862804018,914419,206692.3127180759,2.471619658,55235,20510,4501,795,nan,nan,0.2860022757669147,0.1538016636139631,0.04170002877568692,0.01447531812383709,nan,nan,0.1668538421654357,0.1840196285207439,0.07075545097570697,0.01766600963402358,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.205607421,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.208003587,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.207442111,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
0.02,0.4696278458766456,66714,23869.8502301171,0.210243473,7466,2734,584,nan,nan,nan,0.2845323341668916,0.1522878572113605,0.03280765449839348,nan,nan,nan,0.1671147406361974,0.1790180430973159,0.06539684994552632,nan,nan,nan
