eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.005,0.07716969799677897,10020,821.3368813866026,0.002828989,1812,226,100,nan,nan,nan,0.05778968367617833,0.01295955285871628,0.006420461461884363,nan,nan,nan,0.006141282240291562,0.0007364193579770331,0.0001406398769497607,nan,nan,nan
0.005,0.07820785706158763,9829,794.8153156030326,0.002678862,1621,226,100,nan,nan,nan,0.05502674421670925,0.01787368482562092,0.005307428019257456,nan,nan,nan,0.006181213362785331,0.0009091457778167215,0.0001360985129457248,nan,nan,nan
0.005,0.07246563285064389,10008,776.3960188614141,0.002757136,1592,252,100,nan,nan,nan,0.05367778217723097,0.01301212498183467,0.005775725691578249,nan,nan,nan,0.005503989844402209,0.001124288326708088,0.0001329445237776394,nan,nan,nan
0.005,0.08081276606330032,10503,754.2505545368614,0.003034087,2031,259,100,nan,nan,nan,0.05714699867792599,0.01792500383980054,0.005740763545573797,nan,nan,nan,0.006774929683664293,0.001132842369681174,0.000129152492215216,nan,nan,nan
0.005,0.07557005505157878,10075,902.1771075566303,0.002646534,1603,259,100,nan,nan,nan,0.05478257650134054,0.01417412873980429,0.006613349810433941,nan,nan,nan,0.005807820086870809,0.0009416507091859059,0.0001544823814309299,nan,nan,nan
0.005,0.07430376648638068,10133,897.0619168033815,0.002644099,1757,247,100,nan,nan,nan,0.05200849455337715,0.01807258454164428,0.004222687391359237,nan,nan,nan,0.006306086852770398,0.0009788096845348634,0.0001536064926033187,nan,nan,nan
0.005,0.07845236173204323,9565,666.7967672684226,0.002893745,1557,201,100,nan,nan,nan,0.05492141462658863,0.01613739434138757,0.007393552764067032,nan,nan,nan,0.006279321370798748,0.0008087145818892559,0.0001141775286418532,nan,nan,nan
0.005,0.0807591177160336,9664,698.2617676430016,0.002550397,1736,191,100,nan,nan,nan,0.0590289879079049,0.01628628073526088,0.005443849072867818,nan,nan,nan,0.007194660094162961,0.0007166028134562619,0.0001195653711717468,nan,nan,nan
0.005,0.08604837989284878,9969,923.1529776019679,0.002691992,1849,215,100,nan,nan,nan,0.05890004930200363,0.02084912674024945,0.006299203850595697,nan,nan,nan,0.00718750825328769,0.0008048899416548893,0.000158074140000337,nan,nan,nan
0.005,0.07462199209573606,9674,869.943103259388,0.002538777,1554,215,100,nan,nan,nan,0.05494888037750922,0.01272745391678863,0.006945657801438198,nan,nan,nan,0.005669093225078603,0.0008290116400885424,0.0001489628601471555,nan,nan,nan
0.01,0.07715595500680977,7611,157.0331202169604,0.002189163,411,100,100,nan,nan,nan,0.05475652250207632,0.01582311722633044,0.006576315278403027,nan,nan,nan,0.006316027104916437,0.001083717955791738,0.0001075569316554523,nan,nan,nan
0.01,0.07902833033956939,7795,187.7223994454959,0.002171006,595,100,100,nan,nan,nan,0.05319485464363917,0.01816845235716111,0.00766502333876912,nan,nan,nan,0.005551115547692325,0.001225016065738331,0.0001285769859215725,nan,nan,nan
0.01,0.06911266166235439,7540,179.2743523773165,0.002173947,340,100,100,nan,nan,nan,0.05024722778982323,0.01309973468110953,0.005765699191421625,nan,nan,nan,0.004402121700078894,0.001252495937955115,0.0001227906523132305,nan,nan,nan
0.01,0.07536796221448039,7641,254.8403129295553,0.002204515,441,100,100,nan,nan,nan,0.05438869488341296,0.01337941374409784,0.007599853586969602,nan,nan,nan,0.006585836015583168,0.0008748312956711807,0.0001745481595407913,nan,nan,nan
0.01,0.07459167120638076,7595,244.305079642921,0.002206531,395,100,100,nan,nan,nan,0.0546089801210709,0.01573244219765707,0.004250248887652782,nan,nan,nan,0.005060025322872082,0.0005677480383125431,0.0001673322463307678,nan,nan,nan
0.01,0.07838063231391566,7595,148.4106958303562,0.002334786,395,100,100,nan,nan,nan,0.05400937320185352,0.01882914173887648,0.005542117373185666,nan,nan,nan,0.006230443991076671,0.0008430445499358907,0.0001016511615276412,nan,nan,nan
