eps,mlmc_estimate,mlmc_cost,std_mc_cost,mlmc_wall_time,Nl_0,Nl_1,Nl_2,Nl_3,Nl_4,Nl_5,Yl_0,Yl_1,Yl_2,Yl_3,Yl_4,Yl_5,Vl_0,Vl_1,Vl_2,Vl_3,Vl_4,Vl_5
0.001,0.4982440192144804,632104391,95091465.29588433,931.767643777,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,904.2804811680001,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,911.920825114,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,920.3590954700001,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,906.225670101,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,910.644403072,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,898.906365917,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,919.380213369,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,910.829564283,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.001,0.4982440192144804,632104391,95091465.29588433,907.316658047,14393303,5480006,1158967,215987,38982,7002,0.2861804973230079,0.1561770834925952,0.04268420577328164,0.0108995321595599,0.001646111009107367,0.0006565894569282789,0.1638965672363918,0.190065625532946,0.06800347553052426,0.01889757234547697,0.004923535206389512,0.001269612877458468
0.005,0.502435197853897,10365886,1891814.390208192,14.653186253,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.538683674,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.627352428,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.578488244,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.659359218,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,15.014518986,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,15.683492365,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.680042747,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.745924454,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.005,0.502435197853897,10365886,1891814.390208192,14.606930964,369238,142237,29338,5523,1014,nan,0.2858488236478376,0.1599462555196215,0.03787237097746084,0.01400383673084202,0.004763910978134975,nan,0.1644510214441522,0.1951149042364941,0.06639676128951878,0.01881474274509848,0.005051843597009699,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.292892693,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.258402283,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.203437338,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.228009677,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.203222626,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.22776166,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.204199014,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.231004576,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.25430383,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.01,0.4809043001129943,873574,185508.5734125114,1.234090748,53822,20461,4243,751,nan,nan,0.2856221302473296,0.1530358691227688,0.03669796260468307,0.005548338138212845,nan,nan,0.1657271453340594,0.1924649544021985,0.06534319228070991,0.01585543362500097,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.08133911200000001,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
0.02,0.4646112293065855,57940,17699.27735873256,0.079836403,6972,2603,471,nan,nan,nan,0.2859465368470649,0.1559900607071975,0.02267463175232304,nan,nan,nan,0.1677911069350554,0.1849371676344692,0.04849117084584262,nan,nan,nan
