Pf,Pc
5.189788965144346428e-02,2.161534236845302770e-02
1.865172980603194575e-04,1.312505341066210049e-03
5.153086482964584769e-02,6.149464174242900982e-02
1.697241038271883606e-02,1.402077333281067728e-03
1.732343437012627378e-03,1.227693540412678509e-02
8.493746141402264832e-04,2.297309621993275380e-06
5.259807958561446561e-02,1.663255861675589642e-01
1.594941257224833098e-01,1.684043632105110821e-01
7.337325056716600610e-03,6.601406389527650354e-02
8.117705034770999247e-04,1.352766507543082686e-03
3.159954068537527191e-03,1.375597632045131398e-04
2.537578797022828070e-01,4.437146156199293090e-01
4.918333548069908677e-04,1.436179055008018381e-02
4.415387119599076260e-02,7.134922306900559792e-03
5.563812979927773919e-03,2.964761848971651098e-02
3.587873806357081904e-03,5.028167002644520852e-06
2.109120736323274320e-02,1.276467193545600259e-02
6.054619205422084871e-02,4.621427335898192768e-02
3.031741267676831830e-01,2.502553885729727479e-01
6.823877893116734976e-03,2.184119556974055409e-03
6.794080230036325663e-02,6.003106322156785690e-02
4.407101296484899206e-02,2.611496549761267369e-02
4.025907060129108733e-04,1.815117293376846894e-03
1.056281252618187920e-08,1.416197193952789491e-03
4.470159891834005889e-02,4.849229849849106405e-02
4.755697100678655392e-02,1.211914652816607979e-03
7.107600874213473863e-02,8.617445181811232702e-02
3.968570242913144891e-02,4.630006330906459577e-02
1.422837843623779054e-03,1.843907186336291818e-04
7.314435405275917850e-04,2.580651473742642983e-04
1.985298831400941488e-01,2.763593414105172674e-01
6.026556475328186070e-04,4.370555299273450045e-02
6.936388930833406810e-03,3.989557191994183571e-02
1.206307877073814613e-03,1.908821429119423457e-02
2.087780999109584423e-01,1.367495579167735398e-01
5.169969593856419410e-01,6.838234211790215067e-01
3.156904861363057230e-02,1.835034754345379535e-02
2.178957059299188592e-02,6.535593047592069826e-02
6.230089463149237998e-03,4.538839899967628960e-02
7.454692242479976638e-02,3.543993580520266723e-02
2.866657728161654123e-03,1.395058039294621720e-04
2.852986277024173734e-01,1.903397339861161441e-01
6.575914294082037259e-02,8.597726859627302654e-02
2.030675590716306438e-05,2.865110240036073514e-04
4.927759226877875820e-02,2.886607067934634022e-02
2.226218115549812374e-02,2.034478383734138890e-02
1.229659806175740916e-01,1.858342985653725910e-01
5.666761707987884034e-01,6.847070721033189367e-01
6.858243728762733471e-02,1.005097186641924351e-01
4.608120521480102427e-01,5.308540124761218504e-01
2.411259576929664864e-03,1.990514925969878723e-02
1.432518294076343297e-02,5.391860266603503630e-08
3.127787921664133136e-02,7.110027302679236549e-02
4.227188477375734207e-03,9.803467871015162510e-03
3.317119348521960741e-03,1.159793020789490377e-02
5.343456376997361007e-02,1.142155646174811551e-01
3.959632736364850775e-02,2.661426988851134726e-02
2.714388528970465009e-01,3.251938736766396554e-01
1.734093976365242915e-02,1.817352892852433510e-02
1.883969330528693226e-02,3.426839831335526387e-02
1.161304022065617475e-01,1.991498976163718904e-01
6.569556376680345602e-03,3.531342553112103849e-02
4.053765956597245833e-03,3.537040637488150785e-03
1.130766429205769599e-02,3.125035935620074003e-03
1.207752809025209109e-03,5.051420804436871758e-04
4.602589926723397312e-02,1.117681821500720457e-02
2.250598252780304856e-03,9.729825637827144505e-03
4.306453439259775445e-02,6.989184271634853174e-02
1.410435803016459322e-01,1.474108507645720545e-01
3.636692773884317997e-01,4.823535069781488271e-01
5.740228464453832335e-02,7.186428939858656439e-02
1.922474693393156448e-03,1.914219444340687715e-03
1.773012737382909931e-01,9.880134770877839478e-02
2.025513538730177310e-01,2.983425613110725072e-01
7.335807502692440370e-03,2.550180397097157395e-02
3.117437253934871033e-01,3.289907307623267663e-01
1.140517399121003875e-02,6.628802860552110085e-03
4.734556471654852335e-03,6.406599894564419737e-03
3.399723851379421458e-02,4.264452308549671056e-02
4.898982428721742471e-02,2.242462985825246363e-02
1.777781618690343077e-03,4.052722599819831746e-03
1.049997939823129126e-02,9.413367737445036201e-03
2.726754767269433388e-02,1.724270364225717481e-03
8.526963797711814563e-02,1.212345790069883494e-01
1.141633625821280446e-01,1.305626993554349635e-01
1.410526271510383345e-01,1.136913048391833408e-01
1.324890215685948502e-01,6.034616261350966848e-02
2.572047037321392379e-02,1.091288511058781559e-02
1.230460992486325173e-03,2.176383023788860255e-03
5.789762131043384857e-03,5.494365254064598886e-02
6.802753486251271464e-02,1.001534248803990501e-01
3.202358937529089511e-01,2.974522075503895913e-01
4.490257415395457891e-02,4.869410089423244908e-02
5.153106012468940123e-02,5.051252979450690517e-02
2.089070505536770872e-01,1.286866940330567699e-01
1.335050721824932729e-01,1.630778098483219030e-01
8.808113562976997712e-02,2.271059489874100723e-01
1.418406581337184613e-01,1.259510605418852069e-01
2.963438999657972972e-01,3.284412165103594572e-01
4.746296782318890073e-02,9.653807507038891789e-02
1.754424019343707730e-01,1.404194460876423967e-01
2.440287830760514386e-03,1.265116877491162788e-04
9.441309082276526377e-02,1.379899061560065920e-01
1.731706778416644207e-02,1.008282163767106748e-02
1.098686395568065216e-02,4.577138981478091092e-04
3.344366835027791092e-05,1.115976983458537124e-02
2.083851036846635831e-03,3.019648486625957189e-03
2.776917243577774219e-04,1.162158219063739832e-02
4.030478354141243114e-01,4.934614196157521282e-01
2.349579690200063412e-03,8.805146986119354036e-02
5.035336912503737133e-02,1.346029648779500931e-01
9.202788556051231042e-03,7.048405425721273113e-03
1.096317900298959163e-03,1.808122944579033595e-02
6.015738397382067865e-02,1.961419654131802207e-02
9.135296697677328104e-02,3.506849795577209744e-02
3.550104452664637651e-03,1.966300178495973897e-02
6.103323996680974639e-02,7.946581874251454347e-02
2.631439314700370277e-02,3.243147873663329572e-02
1.178774158285794162e-02,7.626012813813697576e-03
2.879059826747513706e-01,2.932387526106832731e-01
1.249209461671609150e-01,1.193914951483882880e-01
2.006992498868579670e-03,2.422664659164021003e-02
1.982647018466447975e-01,1.806572818899047084e-01
1.863536240662963354e-03,1.706639720196444915e-02
5.089770005756405480e-02,1.334049363468044203e-02
1.080268659042749879e-01,9.502116569569764304e-02
2.663910715673126761e-01,1.842841352397882326e-01
1.686949560875783839e-03,9.229332705537823819e-06
2.387838442187157316e-03,4.331339345944078961e-02
1.624316381738813431e-02,3.625091476698706627e-02
2.758509453605557105e-01,1.984883121725865840e-01
5.334010656905927017e-02,1.414465187237706756e-01
7.161766914244471652e-05,3.508203167992688526e-02
4.189247560113616431e-01,4.616778259914177118e-01
1.915912047469897281e-02,4.134938603037535687e-02
5.424570445785121577e-03,1.528015339592533753e-04
4.215654432497635273e-01,5.308117456665034650e-01
3.699696693059842389e-01,1.276990243871648223e-01
9.986457936088659337e-02,1.509158657974117579e-01
7.661623601891776048e-02,1.143776981773593215e-01
6.188815510874907987e-04,2.685388691440237455e-03
1.563732178078652280e-01,1.627785714368597814e-01
2.249485465983142984e-03,3.564878428136601315e-03
9.542798855731660090e-01,8.335620233675926638e-01
2.147581929698352398e-04,5.692795608089621035e-04
1.655359389810892312e-01,1.262790356151831939e-01
1.092945881398393361e-02,3.249935074156192275e-03
3.538460390279283413e-02,4.428405421351981619e-02
8.215594903111597333e-03,2.850611706750261903e-03
5.743441262185990104e-02,6.445417413240363269e-02
2.416551980214228512e-01,2.375462807753164762e-01
9.157743228872554028e-03,3.314738384268375859e-02
3.751845804073073581e-02,1.097589514789010234e-01
1.173326077959557928e-01,1.465818960951056904e-01
7.043033129038962781e-02,1.243338315284814588e-01
9.323976523628847712e-02,1.855805894356274410e-01
1.377525563372313244e-01,8.308997846445576041e-02
1.599198139992551648e-03,1.263040262212506099e-04
8.368934842283141939e-02,1.872709671186900682e-01
2.198867562242123597e-01,1.597559887103109921e-01
4.113452229716905301e-02,1.125666322453649643e-01
2.409864224493575482e-03,1.706291915081786445e-02
9.005290943346389715e-03,1.095681135364110804e-02
1.274025867130899707e-02,4.266439677387232640e-05
2.264694877514203675e-01,2.084655699916530269e-01
5.508262187480803679e-02,7.276158132812635126e-02
1.741287675434732493e-02,4.385158325442170719e-03
2.686379684101097842e-03,6.960948115350201401e-03
1.131978017948423974e-02,3.488542609825832919e-02
2.827042782253424980e-02,1.513373355343465912e-02
2.940109613805774180e-01,3.913294982129413846e-01
4.169392668032052482e-03,2.244992420800524108e-03
5.410666970192907956e-04,7.592310817409125097e-05
1.230443055436597211e-01,1.286352243275415697e-01
1.153931790839167609e-01,9.606684549661194394e-02
1.266465542976277503e-01,2.573934785955326876e-01
1.103058363135081717e-02,2.191605920073175229e-02
9.919540273563009776e-05,8.636035170562567781e-03
1.425563531793230254e-01,1.097014195829033728e-01
9.529513596022436139e-02,1.235375644899408543e-01
1.385903313773715825e-02,6.783999808866333860e-05
1.646286030107352999e-02,2.159513158508050493e-03
3.922913602169639767e-03,9.101853341982378207e-03
1.267270828314961788e-03,9.862601409952100398e-03
1.031412680074370036e-01,9.911596250963222721e-02
8.865242391266293931e-02,1.024249011622451883e-01
5.904400429176961951e-02,2.686005753582701439e-02
1.124299466940224868e+00,1.184754629456122643e+00
4.727535176068472372e-02,3.816644679257645556e-02
6.854915753902351971e-02,1.421695698097252825e-01
2.244783920163776533e-04,7.449454388392839910e-03
1.420464800838561470e-01,9.139833359943902447e-02
2.924661600683950424e-02,3.589908264503759855e-02
5.797324789538575995e-01,6.619643122180305372e-01
2.248337201164226362e-01,3.172069646165754930e-01
6.959229072335669508e-02,1.215306898680410669e-01
4.726458975870597226e-03,2.588022498355956394e-02
5.246253157127962237e-05,2.715471196697089289e-03
8.972082648405602144e-04,1.313007173637119156e-02
3.263003188384472342e-01,5.237658488456939931e-01
1.802940420608771244e-01,2.730649797143441249e-01
2.867356804254611938e-02,1.179442386935703330e-01
3.599819230528775171e-02,1.515877604330419792e-01
2.435495496272689978e-02,3.792007127138594114e-02
3.610119795254841391e-01,3.446070114741415780e-01
2.163814304787354259e-01,1.781143736528440491e-01
5.087260508421583699e-02,3.266148240637918587e-02
1.383053260713828017e-02,5.117492308044720335e-03
2.683764806036519346e-01,5.000290932881572559e-01
9.166143752696589986e-02,7.317044600149938405e-02
6.366485314648759331e-02,7.643630604538496909e-02
4.829458369752305802e-01,5.001881661795051226e-01
6.904417026479068437e-03,5.719641882596175180e-06
4.832707631318568231e-02,1.469557928966240268e-01
1.131182861073225243e-02,3.932381678855085411e-03
1.544790430237324153e-01,1.237872629054396628e-01
1.094851663733171707e-02,4.039095445011509121e-04
1.519997603562457111e-01,1.845514881245310379e-01
1.967845628179785283e-02,9.411301311013201693e-03
3.566640387602419970e-01,4.164441707500965983e-01
2.865184833137273540e-02,1.205031174241484940e-02
8.068836914067756836e-04,1.527102363680481363e-02
5.372494092185865940e-04,1.682200421717323577e-02
1.814975963954466587e-01,3.189493976430133326e-01
1.472395378269551920e-02,5.851280296019075074e-03
5.763530011815717891e-03,3.443152612458485616e-04
9.779457877338591787e-02,8.740193373411196676e-02
3.912471958823625362e-02,4.676577558434943244e-02
4.110986645366322967e-01,5.779583699026258348e-01
9.355011242181181241e-03,1.021409709888509119e-02
3.370733889021501062e-01,4.995827287016867402e-01
5.410363122984634043e-05,1.122518907797670842e-02
3.171087965762668659e-02,1.140847572492617503e-03
3.246247431848269804e-01,4.311155950524278579e-01
3.773041258252643471e-01,2.231304929770971668e-01
2.139790879465116452e-02,2.610748153076245421e-05
1.956191943319702392e-02,1.701797795506523880e-02
8.990631718558318719e-02,1.857321610219048180e-01
3.311647094281093594e-04,4.143201550228849811e-02
1.703211140845289073e-01,2.646484764718623484e-01
2.113663619020810652e-02,2.218241950245213034e-02
7.868846772816597696e-03,6.307493494150620550e-02
8.925146512055778802e-02,1.155425774750487300e-01
5.493772345900478464e-03,3.339579705178052915e-02
1.772399137896377716e-03,3.060606646958776052e-03
3.820855999192687203e-04,1.727177188858443303e-03
2.383821619051669852e-02,1.781064431851668746e-03
1.716012696152368136e-02,1.907953149561123288e-02
3.105465458768633460e-02,2.706121841148175292e-02
5.105547742661403071e-02,8.702085654830064854e-02
3.508753876695128171e-02,8.729037553257208704e-02
4.638345903798929241e-03,3.424365884526344578e-02
8.076857562700236453e-04,5.799034707759291932e-03
5.453061041167076711e-02,3.226727110695265001e-03
2.666604533479569050e-01,4.277549790209170810e-01
3.234792573096030924e-03,3.381752972467347122e-03
1.302577392860091721e-01,5.575059539772722617e-02
7.651044399546481911e-03,3.144180794538884577e-02
1.370060144324669049e-01,8.757815345008491958e-02
7.321577444635826541e-03,1.732042178944612904e-02
1.377800363440015267e-03,8.181005170185478648e-04
3.298775958796916485e-02,4.718087954258331357e-02
6.818801364914755083e-04,5.891468794035034651e-02
4.628796886298643387e-01,5.889277933063850057e-01
1.960893710818842894e-01,2.147064870276534643e-01
1.098726391043026301e-01,1.662611848991814301e-01
1.064695690029375807e-01,2.118361225661907488e-01
1.474547916490714233e-02,4.049893759812731725e-02
5.557470121963108134e-03,7.976511715126824442e-04
2.697338741673249163e-01,2.519953095570530155e-01
1.300128034439365921e-01,7.947902541609357108e-02
4.574979207477332388e-02,1.239491107870343591e-02
9.814021701620772795e-03,1.225115231498559616e-04
2.601855628819806695e-03,1.885014902575487053e-02
3.286989418379005629e-03,5.132680369777823520e-02
4.476428674626070081e-01,5.359327941080022084e-01
2.056072062922132127e-01,1.345994969683985132e-01
8.809281983980157826e-02,1.148571595997842920e-01
8.355827196798500806e-03,1.488621011035917490e-03
6.085654827120007271e-01,5.872729353444257061e-01
1.067647255941935307e-04,1.555745677779058226e-03
5.824201830078716904e-03,1.064596483367916124e-02
1.923043675715003413e-03,1.327175035932405805e-03
7.739435002976423339e-02,6.688148647269039071e-02
1.695240632710076634e-02,1.981188301721112117e-03
1.828367500330089698e-02,4.195496811085776614e-03
2.650330637886828544e-01,2.286392001918434447e-01
7.115887581820574514e-05,1.554487110267502390e-03
2.276380949628238615e-02,1.699052617808272658e-01
1.262636878870981305e-01,9.922273186980201665e-02
6.728731374493653050e-02,3.491257740102474139e-02
1.642153296890298819e-01,1.442133016402090961e-01
3.249113448202239213e-02,1.281587912099597937e-03
1.727212505207109672e-02,5.885838250074318032e-03
2.412683089620626387e-01,4.158183786486558398e-01
2.585492145561641558e-02,5.236594384051144330e-02
6.926336006019891134e-02,6.949165906425552874e-02
4.588520464678517465e-03,5.167554112554208906e-02
6.314565706983074796e-03,5.792295473240401810e-02
1.965712205541691321e-02,7.814327713623805266e-04
2.759993557511829579e-02,4.837533338883113175e-03
1.195729130087305053e-02,1.272236082553085228e-02
3.639569452098605912e-02,9.566005245888988678e-03
2.141360278261020633e-05,5.792683563704657682e-04
1.264248768094144160e-01,1.603331561852014697e-01
1.868347226026870580e-04,4.268195004983074692e-02
1.251850371876803147e-01,1.317010164619544510e-01
2.906281352678463312e-02,1.335488389250757968e-01
1.860342196873037259e-03,2.810388826584242061e-03
4.804170226593161195e-04,2.158983382646422616e-02
1.940759079916767535e-02,2.535244069415084830e-02
1.777702903931140943e-01,1.640184775469500367e-01
1.089868168968867318e-01,1.614521417770194422e-01
1.345188156371094901e-01,2.347846949258242943e-01
7.550579682586987251e-02,7.626595939942518165e-02
5.216076225636037123e-01,6.170508336478729428e-01
6.384938586842421604e-02,3.225558757134611848e-02
8.464905013701592377e-04,1.066186073507549901e-04
5.914422035350228035e-02,6.256594548259045152e-02
2.060554974792598994e-04,9.821880972902936639e-07
2.119070130553995374e-02,4.895362580899015326e-02
5.846943653697581622e-01,3.639068126902264000e-01
5.036204191323510188e-02,4.901252142310104414e-05
4.912911763116966507e-02,1.010913082574661087e-01
9.755073415816405136e-03,4.680702262171171184e-03
5.925584931097124114e-03,1.478168952715241957e-03
2.488156658309481906e-01,2.225617869030648843e-01
5.247656243070058374e-02,9.187621249930756628e-03
1.668430748628537130e-01,2.003354007678813387e-01
7.963109987764045716e-02,1.306947882379661148e-02
1.675571752768028472e-02,3.028041067857899400e-03
3.029909383570484824e-02,1.201970988041975580e-01
3.036008353562399953e-01,3.275364273695941519e-01
4.302407924717183141e-02,6.143608932155517760e-02
4.467917453580604048e-02,1.058363432016966033e-01
1.430058547187035289e-01,2.781024458772969887e-01
3.470133728256509786e-01,4.563842688067252240e-01
3.211698832039091428e-02,1.060810142640832704e-02
6.003078754706648050e-05,6.462881013053997648e-02
1.218414702631735597e-01,1.034336938541941808e-01
1.580015066638217613e-01,2.723821814977067102e-01
8.593861039345946696e-05,2.954398299945094159e-04
2.286385985344230760e-05,1.109942115551699766e-03
2.858350370829194215e-02,1.949094041825385690e-02
2.590557041115385539e-01,1.202113838261480855e-01
8.636398746668775411e-03,5.157917392122004932e-04
2.655365183148326522e-02,3.594074829733295146e-02
1.602518456521253567e-03,4.504886985246545419e-04
6.929948308739473928e-02,3.393472993875822075e-02
1.920572041428292853e-01,1.364368863154276079e-01
4.721843772187704347e-01,5.648544341191202856e-01
1.660812776940283619e-01,1.792268838835359701e-01
2.687813895372332396e-01,1.952381649848861367e-01
8.670377717693487918e-03,2.327329110415685132e-02
4.120430290959773215e-03,2.278634296574509610e-02
2.307935960245737633e-02,1.197773493111305015e-01
1.617455576796980599e-02,6.190234591363319439e-02
3.989285098317699543e-04,4.868134584638309073e-05
1.505083453733736532e-01,4.987278016863241209e-02
1.093562130043676379e-05,3.872327262600384207e-02
3.640920239689742627e-02,1.230573479935725967e-02
1.910244538132106484e-01,2.150494408078991171e-01
1.763682965762652655e-01,1.202386810047057636e-01
6.868112047719083894e-03,3.033684072355482056e-02
3.072361970295161074e-03,2.429860249426363944e-02
1.351382809346963858e-02,6.651575234813758564e-03
3.350062760177197618e-01,2.166244634302462724e-01
3.130743591190937591e-02,4.752784849589052670e-04
7.278251779698952095e-02,7.614940648675734558e-02
1.541616742485043927e-02,1.266671862355070108e-02
7.293230884632950999e-06,7.579074206752964456e-03
3.475209133110464255e-02,6.907077342570155931e-02
3.236880901737194949e-02,5.651741483274053124e-02
2.799294122840809834e-02,7.096313766976643234e-02
1.462534586945689330e-01,2.450662367643759998e-01
2.522156291921255344e-01,3.400070462035340579e-01
5.617068491597870068e-04,2.077701864878728850e-04
1.995226926332542838e-01,2.679630336296979221e-01
5.704001998200432938e-02,3.458716494494392529e-02
1.452171402954363366e-01,5.326142727933508292e-02
2.856036721595904895e-02,1.780931327173840972e-05
2.014906037076081527e-04,2.303593791543058576e-03
6.375747318491158978e-03,1.428145529042503838e-03
4.919290655247054306e-02,2.270745058605657535e-02
1.658845936371399488e-01,2.266231063013540159e-01
6.875812431795898759e-03,1.113282878477241632e-03
1.178265071378241033e-02,1.192282125759909533e-04
5.310045535030262498e-02,1.670045964745217604e-02
3.747632424257700823e-01,5.137770206369534076e-01
1.261168488675401822e-01,2.570487944885213039e-01
2.962229115231293942e-03,4.977199185514404045e-03
1.555826610915730379e-01,5.785465877759737169e-02
4.173170360397557288e-01,4.718197213239596621e-01
1.129285367340136011e-03,1.101611931959523640e-04
2.197080871999379792e-01,1.693371547138647626e-01
1.300113636466668776e-01,1.700519220230340411e-01
1.922476349270714757e-01,1.007552918421948246e-01
8.391628036006236122e-03,4.817790150895336770e-03
1.636409035203955156e-02,4.259874452560471602e-05
1.700429876443949884e-01,9.180660491426656522e-02
2.044929393286520070e-01,2.028217580133770959e-01
1.778557903404217157e-03,1.091416298862492133e-02
1.974203876127250956e-01,2.093274775523097930e-01
1.114269286021481731e-01,1.408554237163139322e-01
2.037134552214046098e-03,3.626613753443901772e-03
3.965091949130575277e-02,9.340639661757375867e-03
3.518437307494527147e-04,9.792799029956621853e-04
4.248085984574993660e-04,6.484125083443760453e-04
3.171790898806880338e-02,3.123396385166523140e-02
2.826138161278218819e-03,7.465568191521539630e-03
4.833030027639790283e-01,5.047333550305891370e-01
1.421574299730468671e-02,7.687194921367903472e-03
1.180658548444558781e-01,8.658740809996783028e-02
9.059259339549545487e-02,1.015346511587392059e-01
1.244229331375741252e-02,9.569725508510455378e-03
3.606413074131946395e-02,1.079158980988396827e-01
4.112592099864562090e-01,3.274794805841221290e-01
9.017352042967208964e-04,3.530660512223806474e-03
7.623090348247006653e-02,6.768712466405105155e-02
2.827652846850916557e-01,2.855273993974896674e-01
8.611019294215396108e-03,1.933920019268575013e-02
2.313805884418741743e-03,1.640536410011495189e-03
4.736030807998484540e-03,4.487073239464644571e-03
8.541952037325729885e-02,1.332169889281104025e-01
9.136915899541306341e-02,3.265465183514341951e-02
8.593011574995966864e-03,1.369622401181925207e-02
3.134582910873633388e-01,3.167704570140824627e-01
1.184011168048115982e-04,3.613266902080353171e-02
5.436437218241902958e-01,7.513492157845907959e-01
9.435068786973353685e-04,3.595680876129671993e-02
1.340453761089033941e-02,1.039503471505768889e-03
2.382415916610198733e-02,6.872111721392300254e-02
1.357122195918383789e-02,5.550752148853128898e-02
1.690168904503577319e-04,9.286289661122822808e-03
1.074441222599634387e-06,6.997488466426448304e-03
2.173447137038212601e-02,1.063949046816979344e-03
2.062023173085373862e-01,2.801185618096996288e-01
1.619959108863082919e+00,2.018267625169348545e+00
6.369414399234664750e-03,2.398949873528219857e-03
1.692728567317783595e-01,1.723215763146133950e-01
3.854689996274261732e-02,4.893162341887899447e-02
1.859697824870506101e-03,3.945346836206376634e-02
1.475738888568022267e-01,2.606451583488763116e-02
4.586112116200607991e-02,1.056777015580676188e-01
2.205897435491377054e-02,1.315693437088181171e-02
8.468838891407202626e-03,7.441526713682752175e-03
2.941019548622283986e-01,3.118807892216258759e-01
6.754440518951974060e-01,6.237415379687585304e-01
8.127786090995756108e-02,4.885324983831294127e-02
1.888141518434544031e-02,2.156257271516033233e-02
2.628958442475612944e-01,1.930135570564224523e-01
7.273035339740922811e-02,2.721890034400239328e-02
1.365176353364603024e-01,3.560212456378675921e-02
3.783192662723584149e-02,6.422485878363737126e-03
9.030389541915150031e-02,1.062296761885399149e-01
2.863043369121907600e-01,1.433894818644933233e-01
1.321831172889988875e-03,4.397210146156266264e-03
1.141305681776984965e-01,5.311551341406069854e-02
4.913032735068560003e-02,1.423765454930280283e-01
3.762300082430537762e-04,1.644731560861795671e-04
1.690923705790260134e-01,1.023320123824818795e-01
6.246466487133102083e-03,2.451588927959480512e-04
1.966291807867734387e-02,7.659317530167539766e-03
1.452957217995309858e-01,3.397438037474262984e-01
2.580977857037869069e-02,1.528687322779064828e-01
2.390383928527918533e-02,1.623316589936121823e-02
3.122419365460083959e-02,1.246242902389747484e-02
3.258074970076079574e-02,3.164184336730291314e-02
1.836301273579508259e-02,9.144763396173708619e-03
5.555025160002079881e-02,1.404466172665276048e-02
1.577921687139588469e-02,1.706316319412561067e-02
7.498659868244472726e-02,1.423144420242256347e-01
2.970548137467757255e-01,5.346715470724394681e-01
7.235301375737139551e-02,1.046166039374278461e-01
1.129002465617029612e-02,1.072389665437618184e-02
9.110956127613048516e-02,9.304678077286533677e-02
7.940052567741679801e-04,1.556601786186272499e-02
7.315587757877926346e-03,2.073316324758188445e-02
4.508798081657193479e-02,4.232437491251383327e-02
1.987853461568607136e-02,8.868635839823296729e-02
1.171908427091929716e-01,6.132714616182745326e-02
3.274428246145629773e-01,3.503131980010291691e-01
1.387799964293065513e-02,2.242122141701157270e-02
2.340436355633493675e-04,7.149900138970648189e-03
5.208816900597877941e-01,3.511725884609061543e-01
7.862653058486746959e-04,3.323402992171641673e-02
3.904621527917720436e-02,7.925635849587914228e-02
7.953112566124062588e-03,1.396478385947802318e-02
4.323943992509707464e-03,3.846503445045155707e-04
1.717335035470739235e-01,2.335018605269818526e-01
3.238711170934619465e-01,5.344257191793398976e-01
1.305293406037617496e-02,1.478871010118163560e-03
1.012397186859257184e-02,1.654549589850589850e-02
9.381825351780073707e-02,1.599065064948894110e-01
5.628571554882266792e-02,1.599073360977444624e-02
3.939841436944427344e-02,1.780217891035821287e-01
1.245800257601936125e-03,2.322738312861605505e-05
8.249048095418431981e-03,3.280891160079205809e-02
6.570495752988106397e-02,1.088449206979938272e-01
3.775925934104672922e-06,5.908723016899647754e-03
3.415840484898095830e-02,3.286244199236269120e-02
2.763012836563361746e-02,6.510752731259261683e-02
7.362435366201279877e-03,1.328351989883226961e-02
3.099277858805874267e-02,2.278520615025915463e-02
1.345453966238452648e-01,3.110138070714591474e-01
7.709717079720491972e-02,2.129206658923120388e-01
1.762739357688076491e-01,3.447415299517526954e-02
3.705387476798811808e-02,4.193742555536672523e-02
1.122809452480633963e-01,1.134866062765196998e-01
1.883512008937589764e-03,2.155736368459416273e-05
9.014958065510256940e-03,9.540986045812904770e-02
5.450916065476556494e-01,5.467928020546614087e-01
5.306771939603677541e-06,1.323736191609530682e-02
9.663842098241149925e-01,1.227426697450243465e+00
2.181854075458185965e-02,5.999051538777080278e-02
1.751284049135307802e-02,2.858561775039098266e-02
7.278986504496398613e-02,4.048221505913727342e-02
1.331339325535539075e-01,2.023204735184924996e-01
1.236671679505270578e-03,3.031427348195765356e-03
1.527461673882690996e-01,7.466627523660135379e-02
8.489587558734450244e-04,2.258429432373774970e-03
2.105460959902951679e-01,4.230758785187068716e-01
2.403530860487707310e-01,3.164107555126516313e-01
1.318001707238636855e-01,9.826500230249192447e-02
8.693502581344329534e-04,3.927324937298515284e-02
5.375462557456464618e-02,2.656032607577341054e-02
6.283953148507737119e-02,5.950906471711425727e-02
2.374783172917304189e-02,1.351321431782697390e-02
2.881627700240285000e-02,1.161026953399901633e-02
6.103513520798253822e-01,6.180578323603189705e-01
