Pf,Pc
3.041848834479113917e-01,3.180878836423545741e-01
1.736373154207857261e-01,1.673861479592330115e-01
3.162509148501797540e-01,3.109139197259083165e-01
3.122261395679414020e-03,2.887600397526723494e-03
1.935140401538710335e-07,7.627917453460727256e-05
5.413175630971581512e-03,5.327649949556445899e-03
1.880645665706469349e-02,2.481074806717954023e-02
4.932376242891274402e-03,5.843071507617023964e-03
5.182022936368391175e-02,6.193932170858001962e-02
1.379891284000553109e-01,1.424114733175635417e-01
3.465649940803378765e-02,3.146230708459006598e-02
3.932310264880440887e-01,4.037022714935173950e-01
1.172212760983649499e-04,2.779206235447742677e-04
4.576310515998287948e-02,4.991730033432174862e-02
2.120955477647007981e-01,1.815638987197717436e-01
7.450464308577359586e-04,3.699719850492154535e-04
1.300542514778985914e-01,1.362313087898584796e-01
1.837018389597071810e-01,1.899332123864635458e-01
4.419012832815932129e-02,4.273565044565260512e-02
5.115470605594421571e-02,4.939051374097316871e-02
3.010302891759339405e-03,1.965641821525027869e-03
2.587718525424048122e-01,2.687967307408580253e-01
1.014906448653073306e-01,9.497694646385018702e-02
4.425920714557421975e-01,4.318681618181350879e-01
8.687839342859880179e-04,1.166002710884058401e-03
8.616888442805353820e-02,8.615799316821250164e-02
1.277853278918355540e-01,1.186325312280799432e-01
2.107690982117956305e-05,1.563246481625756503e-05
1.381916982031934915e-01,1.408050358086450349e-01
8.401261514347757586e-02,8.473281289220366275e-02
7.169770536277001761e-03,1.102862865067560406e-02
3.502260234570639397e-01,3.477877330125372368e-01
6.108609270686646969e-02,6.976202497782039991e-02
1.399709381631827551e-02,1.140320072265695907e-02
7.877525312485979259e-02,8.818650024339518001e-02
3.441250679560629161e-02,4.309576016570746543e-02
5.713563304462650205e-02,6.122625069289993477e-02
1.916899756906493071e-02,1.854532557984977723e-02
3.837707622371794389e-03,3.750155596467098611e-03
6.437784620373497579e-02,6.329808056718143339e-02
2.168733860376258205e-02,2.326298540655532404e-02
2.908427625810355160e-02,3.060259857651526777e-02
5.145421009593811879e-02,5.411283497372379458e-02
2.585967794643733234e-02,2.697697991169775017e-02
6.980496709813223399e-02,6.989050878333391559e-02
2.054597472510160672e-01,1.978375849949247922e-01
