Pf,Pc
4.288239957099007627e-02,4.282644056473038779e-02
1.638851944913907732e-03,1.649250442360875686e-03
1.172549859547768747e-01,1.173133479352066466e-01
2.320778533710717573e-01,2.321703741731641346e-01
1.201061538460476696e-01,1.198672916844701897e-01
3.973051713262792245e-02,3.981317012190447452e-02
6.991307052050492743e-01,6.992175995669329680e-01
5.143739475048935139e-01,5.144995184291967227e-01
2.604756534541234798e-03,2.617845466701709117e-03
3.706199949061401489e-05,3.854195253461722488e-05
2.648873859155657096e-01,2.645410507790843524e-01
1.955967952531253995e-01,1.959754508544070406e-01
5.768773678336537808e-04,5.676305625568580423e-04
7.998023489963540511e-02,8.005455099548740294e-02
1.283011542069675548e-01,1.282734528152913167e-01
2.632196839669747115e-02,2.649992349360136973e-02
1.416982423119121648e-02,1.411570504295076196e-02
2.125877936918898342e-03,2.117462926784336851e-03
8.168408109086100488e-02,8.163403140887426357e-02
4.209275200201486461e-02,4.204224472608928537e-02
1.213977545860417673e-01,1.213112793501342213e-01
3.728698930916238968e-02,3.725643697643437474e-02
1.111563349110672319e-03,1.095769754095582546e-03
8.914682280607098830e-02,8.940363360263006709e-02
3.208101859330578232e-01,3.212341210879434139e-01
1.573565078441212586e-02,1.582006834869506898e-02
1.147978274660867333e-02,1.149024340362943784e-02
4.670742337862076286e-03,4.632131578152206934e-03
1.651819986736340895e-01,1.654184623105624252e-01
7.992797205084159473e-02,7.989904601689268304e-02
1.579871757185533632e-01,1.582891953555456699e-01
1.822218013109369291e-03,1.801844296590062117e-03
1.304398972395411915e-01,1.305168780835848086e-01
4.172198326254803781e-03,4.174401310509524669e-03
2.887459246372350505e-02,2.886624276027141903e-02
6.279508666596893274e-02,6.278646793328883369e-02
7.440804220019070492e-01,7.444980624480188602e-01
1.345422471107349943e-03,1.335857046781489246e-03
1.459210860192858561e-01,1.456348619446570791e-01
7.941329376482844649e-02,7.954703372615523627e-02
2.862885124891562660e-01,2.868579804056612392e-01
4.904068908816094918e-02,4.887560821370519337e-02
1.541526941432603270e-01,1.544283281182019241e-01
7.044960322524476681e-02,7.055854784768489374e-02
4.139819640012309954e-03,4.109407062326634122e-03
3.621681984838055757e-02,3.626378432298928839e-02
4.725837020414895291e-05,4.674088440213057348e-05
3.030496216707537216e-01,3.031459949206293247e-01
1.097999941316351149e-03,1.093220643494532398e-03
3.868840145174850392e-02,3.870441199863660503e-02
5.643665175862438987e-02,5.631533120394714015e-02
3.546566953588431992e-01,3.547760071468074594e-01
1.135520154178489526e-02,1.134265251875027358e-02
9.247052864815396775e-03,9.195073408624306055e-03
3.122765445425301420e-02,3.130764010935745134e-02
6.988445651029974448e-02,6.998921728937786135e-02
2.735980023729904786e-01,2.738291608772454588e-01
2.295546406129625027e-03,2.240646288180787610e-03
7.761212381058819609e-01,7.763191125876056642e-01
2.820742332859925081e-02,2.810993028393619572e-02
2.324342061463577358e-01,2.327868748382360409e-01
2.168010949399140847e-04,2.160357556295650777e-04
9.413374710696084408e-04,9.378769955216902880e-04
1.303889646973904748e-02,1.309094927170469276e-02
3.510376295414527857e-03,3.528807198225788339e-03
7.793809687881429749e-02,7.798890072045926158e-02
1.387041285574418248e-01,1.386362824047491504e-01
1.323542434656302669e-01,1.328081802473102813e-01
1.382479899413192326e-01,1.382654533872030023e-01
9.164746021388915642e-02,9.149169128129018558e-02
4.409516860181882381e-01,4.410867788134638090e-01
2.542424074312507262e-02,2.538960295057540034e-02
1.567853697156937898e-01,1.567847125632917671e-01
1.852250641207124904e-01,1.855754685195614706e-01
1.321835861630550613e-02,1.321447550125827083e-02
1.023146260658527595e-01,1.022543674732084712e-01
4.277854859809256116e-02,4.276624964860879785e-02
1.247075954771290074e-02,1.247000612956795235e-02
3.194612763660717447e-02,3.202506766385143644e-02
6.389492939003008076e-02,6.398517710287636440e-02
4.713058956583301984e-02,4.709383286795214285e-02
2.247371389297472908e-03,2.284613916440673791e-03
9.472627511732953712e-03,9.506175586569359445e-03
3.074130245981095480e-02,3.065068381132464437e-02
2.439361454810335117e-01,2.439612494884217664e-01
4.198525329993611907e-05,3.907969486846443410e-05
1.112807157033894184e-01,1.113967127327420287e-01
2.132588676216393420e-01,2.135482472257507758e-01
3.338360880197220326e-01,3.341683391659815983e-01
7.545095563947583350e-02,7.548588979919454434e-02
4.997969630698677855e-03,5.023690695554096884e-03
5.695198363939759680e-03,5.666898407160992496e-03
1.536247526622415704e-01,1.532964732412346320e-01
1.788183692965149979e-02,1.787070204711458873e-02
6.013412290284351203e-01,6.019369144411972350e-01
8.229302624413301417e-03,8.239544025543946854e-03
3.830372220928369986e-02,3.847993921469131801e-02
2.988080365726719645e-02,2.998546079864693181e-02
1.283286695167087514e-05,1.507940992761322232e-05
1.327042405460778784e-01,1.330260062012933731e-01
6.410604464922641486e-03,6.437819542136633336e-03
9.122371954099210006e-03,9.137096875587318728e-03
1.098794932023402227e-01,1.098656569123104554e-01
2.521296553947151406e-04,2.521681860328032457e-04
9.144499398930638900e-02,9.160413352247416541e-02
9.169236501085066549e-03,9.185274798828664891e-03
8.621906207183234472e-02,8.619649694382623684e-02
1.089151795420383783e-04,1.066248516981738208e-04
2.041357196179422739e-01,2.041137130969473135e-01
5.288985483051420432e-03,5.253200850540275767e-03
3.287944696983351872e-02,3.287978957200442948e-02
3.335447416251059727e-03,3.377779763912461524e-03
1.672818779640670717e-01,1.672283912889301893e-01
5.460792780426075854e-01,5.460427744213092183e-01
1.322417676122382424e-02,1.321838551035970331e-02
1.885221841445051949e-02,1.893048276064020555e-02
2.946665358198258169e-03,2.903004258797606003e-03
6.515360860392603592e-02,6.507516460504188249e-02
4.879347008488589630e-04,4.690107154431550881e-04
1.326253190407556022e-02,1.336830607954831579e-02
9.484438378842864614e-04,9.195158506216763753e-04
1.985428806587415385e-01,1.987778939612004359e-01
9.455639902553367171e-02,9.464959793568800128e-02
2.853002193110412144e-01,2.856621295663021587e-01
2.930009458661825966e-02,2.953873441735871755e-02
4.898854109056016704e-02,4.901237555882168029e-02
3.071148395234704880e-03,3.113986115596765244e-03
9.519216561338168792e-02,9.537650575040811096e-02
1.088572963942603389e-01,1.092330032939831247e-01
5.336410747572604141e-01,5.337230675764119692e-01
6.367883447165008093e-01,6.369247712729700917e-01
1.448647256997005195e-01,1.450908112331723843e-01
1.019879718356824151e-05,9.108493768414744138e-06
3.923362635872213594e-02,3.935441857399667176e-02
7.452838814062199418e-03,7.443794222324660523e-03
1.504527330279751339e-05,1.320314479311354140e-05
5.683415309952375566e-02,5.685897223773989789e-02
3.488458183289485648e-01,3.489346783210937053e-01
1.223093162506584952e-01,1.224265384362800829e-01
2.199532955302825263e-02,2.197177339490737763e-02
6.760731052824008698e-04,6.793266006871104658e-04
1.453034835843853255e-02,1.449282486268969362e-02
7.471088260118058377e-02,7.466797403810611355e-02
8.471610903688382710e-02,8.478344318700663240e-02
1.516079707127109162e-02,1.527763178616707573e-02
9.811897302564697235e-03,9.851736872330974643e-03
4.407092383109691825e-05,4.165004157831839378e-05
1.199036355482536870e-01,1.197197841122771972e-01
1.297369716840172382e-01,1.295795412800161417e-01
2.272991722212866494e-01,2.270475188188537663e-01
1.893409808326562971e-01,1.893100678078648291e-01
4.307949622325551488e-03,4.310474269178989765e-03
1.714695807128674698e-01,1.715258753976639239e-01
4.883163210090336881e-02,4.864810337768788601e-02
3.659585225344217057e-04,3.808821914060019184e-04
5.117383693123247340e-02,5.119544526207309848e-02
3.817830968928461258e-03,3.824937252512737758e-03
1.056745613945548334e-01,1.056163720800891576e-01
1.410929532794858166e-01,1.410997676588577887e-01
1.918789122191008056e-01,1.923515300445852727e-01
2.003314170138236205e-01,2.004791967073400738e-01
1.180849762047945541e-02,1.182180954604804268e-02
1.863044618018615262e-01,1.861343255365982274e-01
1.260449609941812280e-02,1.252486922284944820e-02
2.268349993060183364e-03,2.250406025917843326e-03
1.526380756342548412e-03,1.518144377784781673e-03
6.731104192597965608e-02,6.718486688674134288e-02
3.988336390585875413e-02,4.009862448440037336e-02
8.264709704040713173e-03,8.331732448376649725e-03
7.335771184758941264e-03,7.211705093196822333e-03
6.882195962977238901e-02,6.900792307406407311e-02
5.489779405055802280e-02,5.493054591374257195e-02
3.295402016994841699e-01,3.293091001237619664e-01
3.250200027168529543e-02,3.241054431503299221e-02
1.711570087550941810e-01,1.711736121965148627e-01
3.024932584801968138e-01,3.023708577142449894e-01
1.048147148720402905e-01,1.047554431520174023e-01
1.114839796563556751e-01,1.114918488730719526e-01
2.802371155477929518e-02,2.796928756638416419e-02
7.678735496752618975e-03,7.682173398493319545e-03
5.027564899402747582e-03,5.079731157973623422e-03
6.503242618689121859e-03,6.499622663337097095e-03
2.523089782056893091e-02,2.533888309169331221e-02
3.211868417448360269e-02,3.227072345086206412e-02
3.449396906642429594e-01,3.448695565557916010e-01
9.232243173596682562e-02,9.231879670243572922e-02
1.657056892229272216e-02,1.654817464445381206e-02
2.275687565407626123e-02,2.282964727488132756e-02
6.033516946129525993e-02,6.048765785644990428e-02
2.900855651941804392e-01,2.898060754506258663e-01
2.591477366831688722e-01,2.593833875270731282e-01
2.200708385236405714e-03,2.161101290231392646e-03
3.010995745232293574e-02,3.004282549786874146e-02
7.113131269885191311e-05,6.687700395989720596e-05
1.119978575276309868e-02,1.122750898747311779e-02
2.862032348914143182e-02,2.860826359722538903e-02
5.571983836854463995e-02,5.572958300432040435e-02
2.411734864580396612e-02,2.413543476718553460e-02
2.300311776674806297e-01,2.301798394883356469e-01
2.045546248760589034e-03,2.043772937148245847e-03
4.317709884177257235e-02,4.326869041879318617e-02
3.714461514960964994e-01,3.712973548899036191e-01
2.237869842048718222e-02,2.234619211336189709e-02
2.706206279730523356e-02,2.703425348013619237e-02
6.585973921091353321e-04,6.578291343076564336e-04
2.682217313250326155e-04,2.674593039664534093e-04
1.145936693141624413e-01,1.145932328646799420e-01
5.696169504314499421e-02,5.681361925383014017e-02
5.178325750205577463e-03,5.159027917532275909e-03
5.075424146586473423e-02,5.056961125821955033e-02
9.644698599584368426e-02,9.633721552495351503e-02
3.334703476896452856e-01,3.332762912403821609e-01
2.069830073056201369e-01,2.071355884159346294e-01
1.024894385597967250e-02,1.028243304326007836e-02
3.431509172493062837e-02,3.426991768432720992e-02
7.479253460801266185e-02,7.499748995813475261e-02
1.934855894803037086e-03,1.948953738551625469e-03
8.720616943139030894e-03,8.768833452827211675e-03
9.287811143437454953e-02,9.286570430064826354e-02
2.094791983833382745e-03,2.114444127024536768e-03
1.197480314046477307e-03,1.213994889574616367e-03
9.968446465401148426e-02,9.976497775963823200e-02
1.440241604353464377e-01,1.442411304364923097e-01
1.102191977590898375e-01,1.102445645799185192e-01
3.830035409535876212e-04,3.798143005287557094e-04
2.533760990474477615e-02,2.532466220643555740e-02
5.292034855078098232e-02,5.294931969291945262e-02
5.532974689206537899e-01,5.535497341213695410e-01
5.274650168560525432e-02,5.276299007763980697e-02
2.001328540615323823e-02,1.999299446828063653e-02
3.521106977873454669e-02,3.510344405237099397e-02
5.177949304743592607e-04,5.239979210571510176e-04
4.778074317878210943e-03,4.775674381131970320e-03
2.011705655619275002e-01,2.011253921443840464e-01
1.902039467531824526e-02,1.900647349996045787e-02
1.387526395439857806e-02,1.388970521866213573e-02
4.800426216955536868e-02,4.783704210346173546e-02
2.792291993072153894e-02,2.781196233241988586e-02
1.701250184129973197e-01,1.700753891817869123e-01
3.267704610363555279e-02,3.271381534368140304e-02
3.848242026816160250e-05,3.756745261656453639e-05
2.432012019843241696e-02,2.431311644309089304e-02
5.260774330602899782e-06,5.665352483759662033e-06
1.390680367002605500e-01,1.391258762363192514e-01
5.473975783312057947e-02,5.468049618534723960e-02
9.945845763842410536e-02,9.941682574963892072e-02
1.062194335926399669e-01,1.061895914306229816e-01
2.744912242026792751e-02,2.728508649127192598e-02
1.048009842145231725e-03,1.035198798698290209e-03
1.026798958213485328e-03,1.045413450092073449e-03
9.452218969738096499e-02,9.447488564840889058e-02
3.287867164985008861e-02,3.276771467726396353e-02
1.085554664977012897e-02,1.085242572401082933e-02
5.940734796694206038e-02,5.945359552624812638e-02
1.051888778575012229e-01,1.049628193867929160e-01
1.723394669599250251e-01,1.723012491875325625e-01
5.926453209882732217e-04,5.780103005797311393e-04
1.797040663102659683e-02,1.801836402893288239e-02
8.361396769221597358e-01,8.367498799701985623e-01
8.987408549561877458e-02,8.991315391065869689e-02
1.650874759734690667e-01,1.647227632757059246e-01
1.782992857859951388e-02,1.771239200073273373e-02
4.922957827898197421e-04,4.913348586010378785e-04
1.923562163881868126e-01,1.923650338521211978e-01
7.322739155476706840e-02,7.317372803413979554e-02
1.709231573168432383e-01,1.710364065438809977e-01
1.127818462258941027e-03,1.098811132249779806e-03
4.718003656481982722e-01,4.720692228790772660e-01
2.622868934923424863e-02,2.629454296414421299e-02
2.005600931531167919e-02,2.008759267475268215e-02
3.048908386563162903e-02,3.062504522625725950e-02
1.041646350821506667e-01,1.041438096214982456e-01
2.018347909328875311e-01,2.018082852002446581e-01
1.875754679922724821e-01,1.877267023697817283e-01
1.420833664184878720e-01,1.418605501383223555e-01
4.482183677438872360e-02,4.480098218063405247e-02
2.810832035161958328e-02,2.808573979074957885e-02
1.291309630101286632e-01,1.289995218252349973e-01
7.771985827520102273e-03,7.778871146300259803e-03
2.292986552338159567e-01,2.292861602961385192e-01
1.850857747741140868e-01,1.854060695800620329e-01
4.959279298959989868e-02,4.954944178308189756e-02
3.821783758132564213e-01,3.824106553873438674e-01
5.996513692101332893e-01,6.000195235227732127e-01
2.936565276586981538e-03,2.907797590287782355e-03
1.881490589803559710e-02,1.873746206238376122e-02
3.154718650724718798e-01,3.157245585996070192e-01
2.037884305091684500e-01,2.032382065161537632e-01
7.655087335579340013e-02,7.654711075766665318e-02
2.299669237091462870e-01,2.302276480804945624e-01
1.344074886542980518e-01,1.344493877596143749e-01
1.026393288391128367e-01,1.025290629498215172e-01
1.464813087467793304e-02,1.459746005988972646e-02
3.681013945268952342e-02,3.691683073220978356e-02
2.388536339526366459e-01,2.391483402819315207e-01
1.741319032294693370e-01,1.746970371954508772e-01
3.607904412059801964e-03,3.627904196284911006e-03
1.024987359047320051e-01,1.022455327497659716e-01
7.507624099139298401e-03,7.532074195824852575e-03
6.833115022774929881e-02,6.838099807810159303e-02
4.526068216662874205e-02,4.502923576363911801e-02
7.811772702607851053e-03,7.764110718979900204e-03
8.866270546492717453e-02,8.876642612000414101e-02
2.976657254962966821e-04,2.902084914722925747e-04
6.124968174005762656e-02,6.107729238799626537e-02
1.241322921524938561e-02,1.243263192657897802e-02
9.528598380450911676e-02,9.522665395270095423e-02
2.245845513896541079e-01,2.247061679362653552e-01
1.483519188971440909e-03,1.510389601299869707e-03
3.343392514320853715e-01,3.343299854796694115e-01
1.079252237802038328e-01,1.080033513721556648e-01
8.203581081345927284e-02,8.197154876277989999e-02
4.450997463658001169e-02,4.450832485601077110e-02
2.234970700188381454e-01,2.237382459489002107e-01
1.945529032263126068e-01,1.943400184524709529e-01
5.939572450329708847e-02,5.943565217553381519e-02
3.682546392365496947e-04,3.721050051697579754e-04
2.471067527599311864e-01,2.466893593298713216e-01
8.668681195695747063e-03,8.669948117747003358e-03
3.858082868297256496e-02,3.880985219013630139e-02
4.114652481591069000e-02,4.108667517868644370e-02
3.560055310656614069e-01,3.560912412367066016e-01
1.710119742272092624e-02,1.707521471725604104e-02
5.918090126808512675e-04,6.039160901146870030e-04
2.207874920410324016e-01,2.205465342119017624e-01
3.263453039171658465e-03,3.272233189236153916e-03
9.895941408644057941e-03,9.974229407489406188e-03
2.689744014955773935e-02,2.706533353544297860e-02
7.994608447920341712e-03,7.997059418264205327e-03
1.178343078347500184e-01,1.179247197350028059e-01
1.140376692755615783e-02,1.141386977127548108e-02
1.621329208669791411e-01,1.622819368999226797e-01
3.351235274258104226e-03,3.336845895868727034e-03
1.617155391033483006e-02,1.610164440745993214e-02
6.072150118331536310e-04,6.104510441058717601e-04
1.737505930651575825e-01,1.736641189160316734e-01
3.493714718812364062e-01,3.494015035755297927e-01
8.834120908967691907e-03,8.779338632727199873e-03
1.275972831440206900e-01,1.277748202544371769e-01
4.513117265205168066e-02,4.532351713763764500e-02
2.617363368401210977e-01,2.613945301389006826e-01
2.134363700499256888e-01,2.130511900951009008e-01
1.987292906807978411e-03,1.991885106249632019e-03
2.619031465579126916e-01,2.620038330508059343e-01
3.667222878774755584e-02,3.677053099162654048e-02
5.818700526871249945e-01,5.822452418240087191e-01
3.147773458350823506e-02,3.151979442353405186e-02
1.995340808279155026e-02,2.001985542882405919e-02
1.512956797909489892e-02,1.515039873273740963e-02
3.581964857136570035e-02,3.600340079455541242e-02
1.293181742223912124e-03,1.287864105625375526e-03
1.467525216295781920e-01,1.472756522221871089e-01
2.325888970640224707e-01,2.328787879716111009e-01
8.195480250123140728e-04,8.057090563627352731e-04
1.330887822206022124e-05,1.397025359444264068e-05
4.374057472996863150e-02,4.356307338666123852e-02
1.059787294835076166e-01,1.056723285483659458e-01
8.356158834939203528e-02,8.367886230298537953e-02
2.127088615767676605e-01,2.126272346561317583e-01
3.033911926650242896e-02,3.044817826380437700e-02
3.176926108570697627e-02,3.170477025182175806e-02
6.476341133099673686e-03,6.523912687178059014e-03
1.422187693105175788e-01,1.423222495078297622e-01
3.934861489352366182e-02,3.929681061554225058e-02
1.333166904867921498e-01,1.336710308940869951e-01
1.703923559336067289e-02,1.701532971108625156e-02
5.323238479593120527e-04,5.290695148739881296e-04
1.928140416796237516e-02,1.934446923229073828e-02
6.782316520552994499e-02,6.767677208909694819e-02
1.862720285642651200e-02,1.857886759464139406e-02
5.464643433592691196e-02,5.466666026394289418e-02
3.104519923183627905e-01,3.106211182833833462e-01
1.764447237928234991e-03,1.772934612273520611e-03
3.212720222505210249e-02,3.200166304978795118e-02
2.666983100174739538e-02,2.655521186389332711e-02
1.241572699152728304e-01,1.241827472926745890e-01
9.557298458580830436e-02,9.545111564683723959e-02
1.130972004283861410e-01,1.132130695461373987e-01
1.441956569399996391e-01,1.439677988918772189e-01
2.461054454638422675e-03,2.459111473676560584e-03
2.191914265976944998e-03,2.189062394449807318e-03
1.534845566371736691e-01,1.538320368776036062e-01
6.246108868757535570e-02,6.263065168174664077e-02
6.359901214997870644e-02,6.351810648710877472e-02
1.948277623197202935e-01,1.947485944934376489e-01
1.083847271510272048e-01,1.084029026311455479e-01
1.272602413997651893e-01,1.272912896725474641e-01
4.214894293768035871e-02,4.239146025828675890e-02
8.335050627959487979e-02,8.379605415526258927e-02
1.228028061890080666e-02,1.238097621705005688e-02
8.070508790670451182e-02,8.068627188058243027e-02
1.422970337897731948e-04,1.428982959438926013e-04
9.029750654194123802e-03,9.072956031569922100e-03
3.481732465698997997e-02,3.483850989244940966e-02
5.902248590157853358e-02,5.877279839180066939e-02
3.068817702260899782e-01,3.066593290183329823e-01
6.080530548404388530e-03,6.097261964682148920e-03
2.539486389961695401e-02,2.542735958103932783e-02
1.452039578298345429e-02,1.441108890938462561e-02
1.610414817574065335e-02,1.616474746436814477e-02
1.316486072632490345e-01,1.319203333989211191e-01
5.075609553143408670e-01,5.077170528198734489e-01
1.305057159317175031e-01,1.305853205633980552e-01
4.715856649169138798e-02,4.719902333935119959e-02
4.585240363708341631e-04,4.763686018020360101e-04
5.639246605171318455e-02,5.634377482476152221e-02
7.844692686484017186e-02,7.827952835945233001e-02
2.335364091686192856e-03,2.367153683465752188e-03
8.644482599706041002e-05,9.327675966378864037e-05
3.871410748111039357e-01,3.876325251060047106e-01
3.456940856330838890e-02,3.463780416214076036e-02
7.144826321550321914e-03,7.135763148123422210e-03
3.974866606929388091e-01,3.977570289738648901e-01
5.148912140203230165e-04,5.176994402041616879e-04
8.254431218985085195e-02,8.224757814510812171e-02
2.121299231255380918e-02,2.108574356368855124e-02
5.249383152988015278e-01,5.252609336211050417e-01
8.107572080004117610e-02,8.111982804621817311e-02
1.419100114508070609e-02,1.427409419754732157e-02
8.306186979391728675e-01,8.299760242911047303e-01
1.217565642446302859e-01,1.217158538789145372e-01
1.960353638654569255e-02,1.958146540344272990e-02
7.207301683623760190e-03,7.244868964816697683e-03
8.068220476025410575e-04,8.102428110524529260e-04
9.174534219331280382e-02,9.201288700345344740e-02
1.638154113632040998e-01,1.639041693097076369e-01
5.796450618447157588e-02,5.810665436559370178e-02
1.796843686393389053e-02,1.790993500356891088e-02
3.476096662167031274e-05,3.474409749804743466e-05
4.693663401326042539e-02,4.689176485790978038e-02
3.560541459741580622e-02,3.550489676186750765e-02
2.082605772519315335e-01,2.079703081541652565e-01
2.030982752635113707e-03,2.040510403192611396e-03
4.296276274075694901e-01,4.295730808823791103e-01
6.795621271456967101e-03,6.841378032287085721e-03
4.707525755952850222e-02,4.710338064639509742e-02
