Pf,Pc
1.433983272072329451e-01,1.486380113654711399e-01
1.856240824268162726e-02,2.125580496081280746e-02
5.917124545203108488e-01,6.031667602818840956e-01
1.771638443581013619e-02,1.263464432357172366e-02
7.004903005383727142e-03,7.819992604233680020e-03
2.123035765422535970e-02,3.404100815945531461e-02
4.222596807784372713e-03,2.133126317218944201e-03
3.493155479281183085e-01,3.271811691685684309e-01
1.926476868773917273e-01,2.038979082812183430e-01
1.683776520775114582e-01,1.600031037541811141e-01
2.014760117082296104e-02,2.167865062970483758e-02
1.820116913384449142e-01,1.892580489113546982e-01
8.726779800219966465e-02,7.766413439749497716e-02
8.659129320074190894e-02,8.767109652077380300e-02
7.967823900529384662e-02,1.128871764055423554e-01
7.568140533149213534e-01,7.405972406224433646e-01
2.971769973243421417e-02,4.563187338577018304e-02
2.325259052940332749e-01,2.162286608391656151e-01
4.463632621281168368e-03,3.294391928782458741e-03
4.782946601557051510e-04,5.468210713071552367e-04
1.384134016316753979e-01,1.689244032865222789e-01
8.064031808247128230e-02,6.595728049922587599e-02
3.088455453113174709e-01,2.773016344114167531e-01
1.001385825265832486e-03,9.678847158880435255e-04
3.013002218831336773e-02,2.050500590810800175e-02
1.151677657670868975e-03,2.591247308039047476e-03
9.058242281355037562e-03,6.746242313850099072e-03
2.606882556085101110e-01,2.974896261378644491e-01
5.575839158706804438e-02,5.833147365873531109e-02
1.740224932700872766e-03,3.106251844681863494e-03
4.296057056351099043e-05,5.822899097385482144e-04
1.782999644456233213e-02,1.774457522561202066e-02
2.598072753813399083e-01,2.605969794600229150e-01
3.299823970850064569e-02,3.033528397529214674e-02
6.065428423350053416e-02,5.703295993870816788e-02
3.767130886722901834e-02,4.295089745780816815e-02
2.032810355128601004e-02,2.611062534253668493e-02
7.188943836332992166e-02,8.139033236218809475e-02
1.312879012475524736e-02,5.787836419087440294e-03
7.018179036149109484e-02,9.749855186592190637e-02
2.290461194236344811e-01,2.275149109242541878e-01
1.285676924078701933e-01,1.310996197450102485e-01
6.106730393076242012e-03,5.140559456934124492e-03
9.698145371693933647e-02,7.623843978623820461e-02
4.837830177938702847e-01,4.373309514567877976e-01
2.781284578881560235e-02,2.249978857749227595e-02
1.495195966351864914e-01,1.477996030926820303e-01
4.773919599026599930e-02,4.528649052106861750e-02
1.310116811043575691e-01,1.434846856035447982e-01
7.776519996700265690e-03,8.211798039793816867e-03
7.351462616064813327e-03,5.578207391429990808e-03
2.376708253046286023e-01,2.178622673868762238e-01
2.590117531798892102e-03,1.277015135736169751e-03
7.716762021769290298e-06,8.170736780421184657e-05
4.355482518844630557e-02,7.090369955209346875e-02
7.631064041238099643e-03,7.591611774818031629e-03
1.312273609316667589e-01,1.474651217691721472e-01
6.190503844404386669e-03,9.732346495186051244e-03
8.681065913959994107e-02,8.818679927437608757e-02
1.396556580020226574e-05,1.786131438936645270e-04
7.661848770209719883e-02,8.211755054228717099e-02
3.440812311534034440e-01,3.593278341168663070e-01
3.879512557020209579e-04,1.669265730248012663e-07
1.339796886109811480e-03,1.102815444934295073e-04
